State	Year	Assault	Vehicular	Larceny	Rape	Robbery	Burglary	Murder	Property	Population
Maryland	1962	3113	6226.0	36298	279	42.0	12886	183	55410	3191000
Maryland	1963	3047	7814.0	41387	308	52.3	15968	207	65169	3289000
Maryland	1964	4830	9267.0	46471	346	59.5	18735	229	74473	3432000
Maryland	1965	6388	10767.0	53831	489	82.9	22474	236	87072	3519000
Maryland	1966	5958	15542.0	60270	554	123.7	27254	254	103066	3613000
Maryland	1967	8636	18009.0	71147	720	212.1	37366	293	126522	3682000
Maryland	1968	11722	22729.0	77041	978	275.6	48886	350	148656	3757000
Maryland	1969	11734	22311.0	83610	1125	294.4	41970	350	147891	3765000
Maryland	1970	9934	21478.0	94816	936	338.6	41234	362	157528	3922399
Maryland	1971	10396	21072.0	101138	997	325.4	44900	449	167110	4000000
Maryland	1972	11706	21667.0	94571	1053	324.1	45090	509	161328	4056000
Maryland	1973	12228	22297.0	100036	1131	301.6	46584	460	168917	4070000
Maryland	1974	12974	23882.0	120562	1219	360.6	57433	481	201877	4094000
Maryland	1975	13254	21182.0	133908	1289	344.2	57912	437	213002	4098000
Maryland	1976	12323	17772.0	134355	1327	295.5	56356	352	208483	4144000
Maryland	1977	14856	17734.0	131526	1439	292.1	57946	333	207206	4139000
Maryland	1978	15686	17599.0	134024	1476	309.6	58907	338	210530	4143000
Maryland	1979	17225	20232.0	145297	1636	331.2	62630	406	228159	4149000
Maryland	1980	17194	18887.0	152144	1681	392.7	71183	399	242214	4192211
Maryland	1981	17640	18480.0	152405	1654	424.4	70740	421	241625	4261000
Maryland	1982	18849	16724.0	142903	1596	360.5	60547	432	220174	4265000
Maryland	1983	18007	15688.0	127443	1412	347.4	52697	367	195828	4304000
Maryland	1984	19364	17274.0	123567	1640	301.1	51484	354	192325	4349000
Maryland	1985	21335	20246.0	126077	1700	302.2	52995	348	199318	4392000
Maryland	1986	21263	24334.0	132904	1944	304.0	55593	401	212831	4463000
Maryland	1987	19425	26386.0	134485	1795	290.3	52718	436	213589	4535000
Maryland	1988	21302	31213.0	141509	1721	301.3	54735	449	227457	4644000
Maryland	1989	22236	31177.0	137043	1783	332.1	52735	544	220955	4694000
Maryland	1990	23809	33886.0	147407	2185	363.8	53549	552	234842	4781468
Maryland	1991	23888	35517.0	163524	2229	407.1	56258	569	255299	4860000
Maryland	1992	25157	35654.0	165244	2278	429.0	55520	596	256418	4908000
Maryland	1993	25141	33930.0	163471	2185	434.7	56246	632	253647	4965000
Maryland	1994	24696	38197.0	168608	2035	402.5	52234	579	259039	5006000
Maryland	1995	25697	36179.0	178126	2130	423.1	53320	596	267625	5042000
Maryland	1996	24793	36083.0	173817	1905	393.2	50331	588	260231	5072000
Maryland	1997	23654	30668.0	166256	1814	336.8	47918	502	244842	5094000
Maryland	1998	23337	28212.0	159019	1714	298.7	47393	513	234624	5135000
Maryland	1999	22795	25447.0	147296	1551	263.7	43230	465	215973	5171634
Maryland	2000	26130	28573.0	145423	1543	256.0	39426	430	213422	5296486
Maryland	2001	26668	32025.0	145934	1449	251.1	41553	446	219512	5386079
Maryland	2002	26715	34020.0	143320	1370	246.2	39765	513	217105	5450525
Maryland	2003	23593	36405.0	134372	1358	241.3	38641	525	209418	5512310
Maryland	2004	24351	35882.0	129888	1317	229.7	36704	521	202474	5561332
Maryland	2005	23173	34070.0	128491	1266	257.2	35922	552	198483	5589599
Maryland	2006	22011	30523.0	127502	1178	256.0	37459	546	195484	5615727
Maryland	2007	21072	28393.0	127308	1179	236.0	37095	554	192796	5618344
Maryland	2008	20570	25333.0	133983	1127	234.4	38849	493	198165	5633597
Maryland	2009	20022	19619.0	125771	1156	210.7	36905	440	182295	5699478
Maryland	2010	18899	18027.0	118578	1228	191.1	36704	426	173309	5785681
Maryland	2011	16876	16072.0	114951	1200	177.1	35823	399	166846	5839572
Maryland	2012	16310	15025.0	113274	1235	172.3	33732	369	162031	5884563
Massachusetts	1960	1137	10868.0	33469	249	20.4	15918	74	60255	5148578
Massachusetts	1961	1343	14215.0	39885	291	20.4	19683	77	73783	5234000
Massachusetts	1962	1525	15668.0	44051	256	25.8	21181	95	80900	5161000
Massachusetts	1963	1708	19099.0	44382	236	27.0	23121	101	86602	5218000
Massachusetts	1964	2498	24133.0	49129	320	30.6	28278	105	101540	5338000
Massachusetts	1965	2712	28533.0	49997	290	40.0	29655	129	108185	5348000
Massachusetts	1966	3255	29706.0	53244	344	46.0	33326	128	116276	5383000
Massachusetts	1967	3536	36180.0	54837	411	52.0	36621	154	127638	5421000
Massachusetts	1968	4171	43853.0	66823	518	74.3	47210	188	157886	5437000
Massachusetts	1969	4534	46950.0	76501	592	90.6	56450	191	179901	5467000
Massachusetts	1970	5003	49955.0	87114	684	99.5	64523	197	201592	5689170
Massachusetts	1971	6313	56709.0	101161	715	140.1	77145	220	235015	5758000
Massachusetts	1972	7247	56272.0	92425	784	152.8	71894	215	220591	5787000
Massachusetts	1973	8684	64556.0	100605	949	182.0	77395	256	242556	5818000
Massachusetts	1974	9065	79203.0	120572	907	212.4	89891	256	289666	5800000
Massachusetts	1975	11201	91563.0	137058	1121	227.0	99802	242	328423	5828000
Massachusetts	1976	11502	76257.0	142135	1028	180.2	96554	194	314946	5809000
Massachusetts	1977	13390	65922.0	133642	1203	169.9	88594	178	288158	5782000
Massachusetts	1978	15203	63259.0	131519	1307	172.3	87482	216	282260	5774000
Massachusetts	1979	17286	66051.0	152135	1428	203.2	92570	212	310756	5769000
Massachusetts	1980	19158	60241.0	153849	1562	235.5	99697	232	313787	5728288
Massachusetts	1981	18850	57657.0	147691	1580	270.9	95080	210	300428	5770000
Massachusetts	1982	18989	55995.0	146933	1464	213.8	82212	219	285140	5781000
Massachusetts	1983	19543	49533.0	133883	1495	208.5	72291	203	255707	5767000
Massachusetts	1984	18402	48705.0	123214	1627	174.6	63756	211	235675	5798000
Massachusetts	1985	18424	50346.0	130088	1734	188.5	65231	202	245665	5822000
Massachusetts	1986	19298	52866.0	127668	1731	192.7	62455	208	242989	5832000
Massachusetts	1987	20640	54110.0	127939	1868	177.3	62056	173	244105	5855000
Massachusetts	1988	23940	52399.0	141933	1876	176.3	62307	208	256639	5871000
Massachusetts	1989	25797	53851.0	146925	1881	202.6	63004	254	263780	5913000
Massachusetts	1990	28965	55567.0	151933	2030	217.1	66942	243	274442	6016425
Massachusetts	1991	30294	55083.0	149930	1926	194.6	69977	249	274990	5996000
Massachusetts	1992	33288	47416.0	141610	2166	184.4	64318	214	253344	5998000
Massachusetts	1993	35591	49063.0	136548	2006	175.7	60220	233	245831	6012000
Massachusetts	1994	30550	42348.0	129962	1825	168.2	53222	214	225532	6041000
Massachusetts	1995	30626	36716.0	135586	1759	150.4	49669	217	221971	6074000
Massachusetts	1996	29420	32178.0	119562	1767	127.7	42896	157	194636	6092000
Massachusetts	1997	30969	29452.0	115494	1647	109.1	40491	119	185437	6118000
Massachusetts	1998	30443	26403.0	109275	1687	96.6	37333	124	173011	6147000
Massachusetts	1999	26307	25628.0	108845	1663	96.0	32964	122	167437	6175169
Massachusetts	2000	22594	25876.0	105425	1696	91.6	30600	125	161901	6349097
Massachusetts	2001	22110	27828.0	106821	1856	101.2	32430	143	167079	6401164
Massachusetts	2002	22018	26588.0	107922	1777	111.6	33243	173	167753	6421800
Massachusetts	2003	20378	25511.0	104069	1848	124.8	34963	140	164543	6420357
Massachusetts	2004	20040	22048.0	101605	1794	116.8	34497	171	158150	6407382
Massachusetts	2005	19878	18920.0	98079	1751	121.8	34728	178	151727	6433367
Massachusetts	2006	22178	17975.0	100725	1771	125.5	35243	188	153943	6437193
Massachusetts	2007	19636	15051.0	103925	1643	108.9	35767	187	154743	6449755
Massachusetts	2008	21143	12755.0	106913	1751	108.9	36251	166	155919	6497967
Massachusetts	2009	21129	11864.0	106799	1734	113.2	34515	173	153178	6593587
Massachusetts	2010	21842	11469.0	105124	1784	105.2	37903	214	154496	6555466
Massachusetts	2011	19626	10782.0	101644	1654	102.4	36403	184	148829	6607003
Massachusetts	2012	18638	9232.0	99317	1642	98.6	34540	121	143089	6646144
Michigan	1960	8216	14040.0	120237	1135	93.7	56724	353	191001	7823194
Michigan	1961	8640	14019.0	125964	1092	81.0	57647	326	197630	7954000
Michigan	1962	8988	15933.0	130499	1133	96.5	57641	275	204073	7991000
Michigan	1963	8582	18328.0	145863	1220	103.4	58884	283	223075	8116000
Michigan	1964	10111	21243.0	151910	1603	113.1	63956	284	237109	8098000
Michigan	1965	11258	26591.0	150410	1970	132.1	71289	378	248290	8218000
Michigan	1966	12041	29600.0	170722	2358	155.1	82403	415	282725	8374000
Michigan	1967	14360	33394.0	182277	2282	188.6	99624	560	315295	8584000
Michigan	1968	15576	37601.0	187952	2732	209.6	101664	669	327217	8740000
Michigan	1969	17208	43936.0	217834	2832	265.1	115315	770	377085	8766000
Michigan	1970	17099	41184.0	257118	2402	346.6	139398	831	437700	8875083
Michigan	1971	18648	44793.0	265951	2404	330.1	151756	942	462500	8997000
Michigan	1972	20493	43044.0	249940	2657	289.3	143709	999	436693	9082000
Michigan	1973	23083	49589.0	250638	3173	282.7	143311	1096	443538	9044000
Michigan	1974	24751	56835.0	303110	3377	337.2	173215	1186	533160	9098000
Michigan	1975	25884	59510.0	327174	3488	353.1	173231	1086	559915	9157000
Michigan	1976	24229	55821.0	323243	3287	332.6	151901	1014	530965	9104000
Michigan	1977	25068	49803.0	288387	3555	261.9	139006	853	477196	9129000
Michigan	1978	28279	48328.0	279958	3636	219.3	132716	972	461002	9189000
Michigan	1979	31406	55440.0	315211	4100	219.6	138806	834	509457	9208000
Michigan	1980	31251	53979.0	342384	4304	244.0	160688	940	557051	9228128
Michigan	1981	30143	58446.0	341805	4366	257.5	171331	861	571582	9201000
Michigan	1982	30034	63009.0	330031	4246	271.1	165155	827	558195	9109000
Michigan	1983	33125	66894.0	302118	5085	285.3	153438	910	522450	9069000
Michigan	1984	34388	78578.0	298192	5880	306.7	149209	879	525979	9075000
Michigan	1985	32984	75233.0	297827	6140	292.4	138792	1018	511852	9088000
Michigan	1986	38768	73193.0	308894	6167	301.3	138040	1032	520127	9145000
Michigan	1987	39022	69182.0	319470	6184	276.5	133602	1124	522254	9200000
Michigan	1988	39085	68920.0	305693	6462	241.1	122254	1009	496867	9300000
Michigan	1989	37527	67007.0	307096	6624	222.3	113579	993	487682	9273000
Michigan	1990	43536	66336.0	311153	7209	234.0	106275	971	483764	9295297
Michigan	1991	44061	63670.0	324985	7372	243.3	111126	1009	499781	9368000
Michigan	1992	43282	59057.0	299486	7550	221.5	98257	938	456800	9437000
Michigan	1993	44747	58291.0	290333	6740	238.5	93143	933	441767	9478000
Michigan	1994	43371	62304.0	290172	6720	228.9	91849	927	444325	9496000
Michigan	1995	41070	61639.0	280712	5917	187.3	86872	808	429223	9549000
Michigan	1996	37856	67203.0	276909	5466	176.2	85908	722	430020	9594000
Michigan	1997	36900	65327.0	276863	5070	152.8	80726	759	422916	9774000
Michigan	1998	39987	58338.0	258186	4946	155.8	82249	721	398773	9817000
Michigan	1999	37062	56800.0	236351	4849	143.0	76736	695	369887	9863775
Michigan	2000	35753	55724.0	227783	5025	138.0	69790	669	353297	9938444
Michigan	2001	36551	53607.0	226708	5264	129.3	72038	672	352353	10006266
Michigan	2002	36417	49723.0	214367	5364	118.0	70970	678	335060	10043221
Michigan	2003	34214	53711.0	208538	5470	111.6	68316	612	330565	10082364
Michigan	2004	32276	50584.0	194988	5482	112.2	64233	643	309805	10104206
Michigan	2005	36760	48275.0	194090	5199	132.1	70527	629	312892	10100833
Michigan	2006	36684	50098.0	199183	5347	140.9	76313	721	325594	10095643
Michigan	2007	35147	41988.0	191289	4592	132.7	75273	661	308550	10071822
Michigan	2008	33205	35755.0	184558	4507	132.4	74787	554	295100	10003422
Michigan	2009	32251	29345.0	178628	4524	124.6	76046	623	284019	9969727
Michigan	2010	31858	27408.0	169748	4733	116.7	74345	580	271501	9877143
Michigan	2011	28507	24908.0	156666	4344	103.9	69755	617	251329	9876801
Michigan	2012	29210	25115.0	159321	4589	105.6	65665	689	250101	9883360
Minnesota	1960	362	4666.0	31303	81	27.8	12645	42	48614	3413864
Minnesota	1961	426	4669.0	30971	94	27.4	13225	34	48865	3470000
Minnesota	1962	489	4995.0	33781	124	29.6	13312	33	52088	3475000
Minnesota	1963	665	5174.0	38075	91	33.9	14160	41	57409	3500000
Minnesota	1964	1108	6384.0	42580	157	36.5	18833	51	67797	3521000
Minnesota	1965	1405	7165.0	42393	186	40.3	18853	50	68411	3554000
Minnesota	1966	1586	8806.0	46683	261	49.4	20713	79	76202	3576000
Minnesota	1967	1958	10473.0	52454	309	67.1	25233	58	88160	3582000
Minnesota	1968	1673	12801.0	60897	398	81.2	29232	81	102930	3646000
Minnesota	1969	1744	14220.0	65527	424	81.5	28836	69	108583	3700000
Minnesota	1970	1949	13153.0	72354	369	89.1	30507	75	116014	3805069
Minnesota	1971	2443	13314.0	83741	468	77.0	34219	95	131274	3881000
Minnesota	1972	2842	13140.0	74612	571	84.4	36124	95	123876	3896000
Minnesota	1973	2785	13123.0	78122	579	88.7	39610	107	130855	3897000
Minnesota	1974	3230	14638.0	87280	692	104.1	43939	118	145857	3917000
Minnesota	1975	3197	15015.0	98784	730	103.6	46842	129	160641	3926000
Minnesota	1976	3485	13764.0	105978	726	80.4	44493	92	164235	3965000
Minnesota	1977	3412	13637.0	101731	774	85.9	45103	106	160471	3975000
Minnesota	1978	3312	13012.0	101646	797	85.1	43837	81	158495	4008000
Minnesota	1979	4255	13366.0	110827	871	92.5	45183	93	169376	4060000
Minnesota	1980	4177	12016.0	123050	942	99.1	50602	106	185668	4061235
Minnesota	1981	3937	10300.0	121834	1056	104.3	52253	85	184387	4090000
Minnesota	1982	3841	9818.0	116375	938	101.3	48855	95	175048	4133000
Minnesota	1983	3615	8663.0	106034	927	79.6	44571	69	159268	4144000
Minnesota	1984	4717	8600.0	101240	1051	71.1	41242	74	151082	4162000
Minnesota	1985	5823	10980.0	108954	1242	85.8	42663	88	162597	4193000
Minnesota	1986	6249	12142.0	117371	1338	102.0	42319	105	171832	4214000
Minnesota	1987	6213	12798.0	125686	1439	102.5	45384	112	183868	4246000
Minnesota	1988	6950	14609.0	119526	1337	94.7	39167	124	173302	4306000
Minnesota	1989	6947	16537.0	122673	1363	94.8	39042	111	178252	4353000
Minnesota	1990	7731	15994.0	129500	1487	92.7	39691	117	185185	4375099
Minnesota	1991	7768	16106.0	131330	1762	98.0	37832	131	185268	4432000
Minnesota	1992	8248	15911.0	134750	1840	109.5	39859	150	190520	4480000
Minnesota	1993	7943	15473.0	129727	2796	112.7	38147	155	183347	4517000
Minnesota	1994	8155	14355.0	131344	2725	117.6	36157	147	181856	4567000
Minnesota	1995	7939	15741.0	138414	2593	123.7	36756	182	190911	4610000
Minnesota	1996	7903	17923.0	138671	2327	115.6	35515	167	192109	4658000
Minnesota	1997	7879	17869.0	137872	2446	114.7	35265	129	191006	4686000
Minnesota	1998	7806	15366.0	128689	2358	92.5	32486	121	176541	4725000
Minnesota	1999	6996	13275.0	117736	2038	82.0	27706	134	158717	4775508
Minnesota	2000	7709	13432.0	118250	2240	75.5	26116	151	157798	4919479
Minnesota	2001	7032	15031.0	124519	2236	75.4	25496	119	165046	4984535
Minnesota	2002	7106	13842.0	122150	2273	78.4	28034	112	164026	5024791
Minnesota	2003	7191	13749.0	116216	2092	77.1	27698	127	157663	5064172
Minnesota	2004	7445	13518.0	113453	2123	79.9	28048	113	155019	5096546
Minnesota	2005	8146	14281.0	114304	2258	92.1	29716	115	158301	5126739
Minnesota	2006	8830	13277.0	115693	1645	105.3	30306	126	159276	5167101
Minnesota	2007	8295	12648.0	115892	1873	91.8	29717	116	158257	5197621
Minnesota	2008	7759	10195.0	112764	1805	80.1	26558	110	149517	5220393
Minnesota	2009	7392	8546.0	105160	1789	68.7	25580	74	139286	5266214
Minnesota	2010	7233	8587.0	103429	1798	63.8	24415	96	136431	5310658
Minnesota	2011	6750	8148.0	102354	2113	63.3	25681	75	136183	5347299
Minnesota	2012	7207	8458.0	104316	1638	64.6	25378	99	138152	5379139
Mississippi	1960	1582	1051.0	7603	112	14.9	4459	218	13113	2178141
Mississippi	1961	1571	1311.0	7928	129	15.6	4703	229	13942	2215000
Mississippi	1962	1640	1234.0	8481	96	8.0	5115	164	14830	2248000
Mississippi	1963	1326	1126.0	7740	98	8.3	4259	164	13125	2290000
Mississippi	1964	3192	1270.0	10359	217	20.6	6157	233	17786	2314000
Mississippi	1965	3248	1795.0	10311	160	14.4	6626	207	18732	2321000
Mississippi	1966	2784	1388.0	10438	185	13.3	5548	225	17374	2327000
Mississippi	1967	2090	1331.0	11080	130	10.6	6053	204	18464	2348000
Mississippi	1968	2676	1687.0	13031	179	13.2	7348	232	22066	2342000
Mississippi	1969	2602	1722.0	13310	215	14.6	7479	192	22511	2363000
Mississippi	1970	3100	1737.0	15376	198	19.0	7785	255	24898	2216912
Mississippi	1971	4719	2213.0	17363	305	35.9	9900	328	29476	2226000
Mississippi	1972	5431	2728.0	18829	395	39.9	12221	348	33778	2263000
Mississippi	1973	5909	2595.0	20066	389	46.8	13544	368	36205	2281000
Mississippi	1974	5962	2885.0	24042	405	48.0	17562	299	44489	2324000
Mississippi	1975	5418	3034.0	27713	386	54.6	18398	327	49145	2346000
Mississippi	1976	4767	2876.0	29176	384	64.1	19098	294	51150	2354000
Mississippi	1977	4517	3450.0	29622	468	65.7	21873	342	54945	2389000
Mississippi	1978	5206	3650.0	29703	525	70.2	20345	302	53698	2404000
Mississippi	1979	5259	4013.0	36006	523	70.7	23428	302	63447	2406000
Mississippi	1980	5569	4480.0	43142	619	81.0	29612	365	77234	2511491
Mississippi	1981	4670	4588.0	47587	658	81.4	29614	319	81789	2530000
Mississippi	1982	4619	3918.0	49504	675	73.0	30200	358	83622	2551000
Mississippi	1983	4699	3677.0	45584	616	63.8	26479	290	75740	2587000
Mississippi	1984	4787	3753.0	42952	715	60.5	25464	252	72169	2598000
Mississippi	1985	4470	4075.0	47478	698	62.6	26701	276	78254	2613000
Mississippi	1986	4526	3940.0	48430	678	64.6	28242	295	80612	2625000
Mississippi	1987	4549	4212.0	47433	767	57.0	31537	269	83182	2625000
Mississippi	1988	5340	4371.0	47818	951	77.2	33651	225	85840	2627000
Mississippi	1989	4833	4696.0	49266	1017	78.3	30018	253	83980	2621000
Mississippi	1990	5094	5341.0	53266	1134	86.2	32196	313	90803	2573216
Mississippi	1991	5539	7420.0	57373	1199	116.3	34524	332	99317	2592000
Mississippi	1992	6023	8797.0	58851	1166	124.5	33533	320	101181	2614000
Mississippi	1993	6302	8856.0	62467	1125	139.3	33985	357	105308	2643000
Mississippi	1994	7220	10810.0	70621	1212	162.5	34493	409	115924	2669000
Mississippi	1995	8628	9723.0	67967	1054	130.9	30505	348	108195	2697000
Mississippi	1996	8333	9527.0	69299	981	134.2	30755	301	109581	2716000
Mississippi	1997	7644	9328.0	71887	1065	137.0	32429	358	113644	2731000
Mississippi	1998	6567	9322.0	68525	1026	123.3	31498	315	109345	2752000
Mississippi	1999	5211	13532.0	65919	1156	111.6	29109	213	108560	2768619
Mississippi	2000	6290	6968.0	69758	1019	95.0	26918	255	103644	2844658
Mississippi	2001	5283	9473.0	70315	1147	115.2	29821	282	109609	2859733
Mississippi	2002	5111	9523.0	70468	1127	117.1	29593	264	109584	2866733
Mississippi	2003	4974	8996.0	68307	1079	104.6	29564	267	106867	2882594
Mississippi	2004	4677	7879.0	65440	1161	86.3	27661	227	100980	2900768
Mississippi	2005	4365	7492.0	60873	1147	82.7	26866	214	95231	2908496
Mississippi	2006	4547	8330.0	57406	1039	112.0	27117	231	92853	2910540
Mississippi	2007	4371	7191.0	56473	1033	99.2	27223	202	90887	2918785
Mississippi	2008	4669	6252.0	53730	958	104.8	25506	236	85488	2938618
Mississippi	2009	4297	5439.0	52329	991	100.6	29559	194	87327	2951996
Mississippi	2010	4087	5359.0	52784	931	93.5	30453	204	88596	2970072
Mississippi	2011	4418	4908.0	54179	863	83.8	30722	232	89809	2977457
Mississippi	2012	4460	4322.0	51508	822	76.5	28076	220	83906	2984926
Missouri	1960	2739	7982.0	44049	627	90.6	25712	189	77743	4319813
Missouri	1961	2828	7351.0	48430	578	83.1	26782	223	82563	4378000
Missouri	1962	3796	8782.0	57277	548	79.9	26238	241	92297	4346000
Missouri	1963	4026	10401.0	63370	592	87.5	28644	223	102415	4328000
Missouri	1964	4697	11442.0	73963	661	89.7	33051	240	118456	4409000
Missouri	1965	5281	11786.0	74279	812	93.3	34311	300	120376	4497000
Missouri	1966	5342	12828.0	72411	793	105.8	35260	245	120499	4508000
Missouri	1967	5619	16341.0	75063	785	130.5	39635	337	131039	4603000
Missouri	1968	6624	20656.0	84779	1076	153.6	45188	408	150623	4627000
Missouri	1969	8022	26905.0	97171	1270	182.4	52037	485	176113	4651000
Missouri	1970	7811	25156.0	97004	1283	200.8	53184	499	175344	4677399
Missouri	1971	8155	23848.0	94492	1245	179.7	55427	424	173767	4749000
Missouri	1972	8268	22361.0	94051	1212	175.6	52312	396	168724	4753000
Missouri	1973	8471	21187.0	97640	1342	193.4	58740	427	177567	4757000
Missouri	1974	9508	20403.0	116428	1285	216.7	70283	466	207114	4777000
Missouri	1975	10159	22227.0	139303	1200	244.7	72047	505	233577	4763000
Missouri	1976	9981	18471.0	133542	1296	204.1	67044	443	219057	4778000
Missouri	1977	11208	18165.0	116386	1359	189.0	63290	462	197841	4801000
Missouri	1978	11930	17926.0	113992	1360	184.0	65375	505	197293	4860000
Missouri	1979	13214	19988.0	124398	1638	210.9	70423	543	214809	4868000
Missouri	1980	14075	20319.0	136998	1600	223.6	81798	544	239115	4901288
Missouri	1981	14065	18835.0	140567	1465	215.2	78173	516	237575	4938000
Missouri	1982	13762	16624.0	134383	1283	193.0	68881	479	219888	4951000
Missouri	1983	13639	15782.0	125140	1330	167.9	60496	403	201418	4970000
Missouri	1984	14335	16511.0	119749	1325	140.8	55863	358	192123	5008000
Missouri	1985	16019	18345.0	120650	1468	147.6	55252	409	194247	5029000
Missouri	1986	18742	22233.0	126674	1480	170.2	57556	464	206463	5066000
Missouri	1987	17520	21755.0	133964	1473	164.1	56711	423	212430	5103000
