song_id	album_id	song_title	year	duration	loudness	artist_id	hotttnesss
SOLAZFN12AB018A094	725669	Lady Marmalade	1975	194.76853	-8.674	AR1N6N61187FB4E25E	
SOWPNDT12A8C145BB6	378995	The Way We Were		198.89587	-13.522	ARYKFVV1187FB3CA6B	
SOGMROZ12A679D8AE9	16027	Wrapped Around Your Finger	1983	313.70404	-14.361	ARIPLUN1187B99B9F9	
SOJUJQF12AB0186EDE	508188	Pour Jane (Live Acoustique)		207.49016	-10.288	ARZBYDY1187FB46DD7	0
SOYYADY12AC468EBDA	687092	I'm Going Through		358.19057	-9.298	AR5M3681187B998D11	0.2452363328
SOTYGMX12AB018A0BA	769774	L'a fête komine	1992	246.30812	-11.613	ARZKRD01187FB45FD2	0
SOIQYOV12A8C143ED6	372930	Raining On The Cold_ Cold Ground		298.13506	-17.214	ARDNQ0R1187B9BA1EF	0
SOPMPSP12AB0186961	721962	Shit 3 Outro		20.79302	-7.401	ARM2WL31187B9A3D69	0
SOFPSXO12AB017E22C	496090	Nice Ride		254.45832	-7.893	ARHKW8K1187FB4C9A2	0.2707759989
SOJGCRU12A8C1323B7	285737	New Pony	1978	278.96118	-5.563	AR5FP401187FB523C9	0.5746932971
SOKKSSP12AB0183B30	545825	El Manisero		146.59873	-15.018	AR9HQ6Y1187FB3C2CB	
SOWORNS12AB018C280	753502	Sugar Coated Lover		291.26485	-8.654	ARGF5QG1187B9AC84F	
SORXWXC12A6D4F87B3	34757	Gwendolina	1994	146.15465	-12.158	ARJIE2Y1187B994AB7	0
SOUDMHF12AAF3B4AB9	529514	Degrees of Freedom	2002	314.48771	-10.215	AREOREU1187B99AACD	0.3603705827
SOWXEIB12AC90756AC	601856	This Time		273.34485	-7.597	ARGRTPZ1257509D28A	
SOJIDXQ12A58A7EC7A	95072	US Air Force		137.84771	-13.915	ARCVMYS12454A51E6E	0.2572160919
SOZEQVC12AC468E38B	747166	Love Don't Love Nobody		163.83955	-10.187	AR6KK741187B98C9E9	0.6248335336
SOXZWTN12A58A7C2A4	138490	Tonight Will Last Forever (Album Version)	2005	255.50322	-8.247	ARUIO0J1187FB3D7D7	0.6090439427
SOFEOPN12AC468D446	747122	Deja El Ultimo Baile Para Mi (Lascia L'Ultimo Ballo Per Me)		188.05506	-9.368	ARYN8YT1187FB38396	0
SOTREAP12A8AE46FE2	235159	One Day At A Time		192.88771	-13.533	ARQIWOW11F4C840FF1	
SOBEWIS12AB0182D75	326902	My Melody Of Love		210.18077	-12.307	ARXZIHJ1187B9A4ED9	0
SOCCMDY12AB01877A8	570577	I've Got a Home	2008	131.81342	-7.495	ARNG61X1187B98C7DF	
SOFORRV12AB01840C4	799732	Olhos Ciganos		151.09179	-13.476	ARQCHDN1187FB4C7C2	
SODVIWU12A6D4FCDA6	175116	Writing Paper Blues	1927	191.73832	-11.383	ARRU9GR1187FB43F56	
SOTKEUY12AB017E3E3	534407	So Small (Lullaby Rendition of Carrie Underwood)		227.52608	-22.803	ARBMHBC11F4C8403A2	
SOWFOMV12AB017D884	630620	Felicidades		201.03791	-8.415	AR99OWM11C8A4149FD	
SOUATDY12AB0185157	394700	FEZ-Being Born	2009	316.96934	-7.896	ARUJ5A41187FB3F5F1	0.6744368039
SOBRUSQ12A6701DF34	14219	Raining On Our Love	1995	278.54322	-11.958	ARUJZFJ1187B9B135F	0.4851223641
SOTBVCU12AB0187B3C	764372	Jacques Your Body (Make Me Sweat)/ Sounds Of Wickedness (PF Project Def Scratch Mix)		186.40934	-4.242	AR3NPVS1187FB5108F	
SOIMYXI12AB018106C	343568	Over The Edge	2008	266.89261	-6.102	ARCGJ6U1187FB4D01F	0.6441167835
SOICIZT12A6D4F6751	48012	Les Grande Bois		168.04526	-8.556	AR1JGQT1187FB56878	0
SOICTFT12AB0187B69	560096	All For Nothing	2007	117.08036	-2.191	ARQXJW51187B9AEE27	0.5375039042
SOQSXNC12A8C133130	141904	My Mind Got Bad		184.73751	-16.589	ARJ7NR71187FB437B7	
SOSWVUB12A6D4FCB1D	177199	Melodia Simple	2003	243.98322	-4.296	ARQR8Y51187B9B8E9C	0.419125893
SOHFMQW12AB0180091	545975	Xiao Shuo Xiang		245.55057	-5.315	AR8QHU51187B9A3341	
SOTSMYB12A6D4F6519	535723	Serenade		141.92281	-14.573	ARF4V431187FB3AA41	
SOHCRES12AC3DF6BD1	786540	Turn It Out		277.62893	-12.546	ARV38M11187B99424D	
SOJBNUB12A6D4FC0D3	725674	La Palabra Fin		136.09751	-10.295	AR78WG01187B98E404	
SOUZONQ12A8C13DE81	597340	Flight Of Earls		279.58812	-13.515	ARVA23V1187B98C54A	
SOXVBBS12A58A7E482	406825	Hey Joe	1993	141.47873	-11.852	ARB1KC91187FB38B13	
SOTDILJ12AB0188A2B	762191	Enough	1998	263.41832	-6.18	ARND48J1187B990A0B	0
SOKHJSC12A8C14016E	171356	The Luck You Got	2005	187.27138	-3.765	ARTE6AQ1187B9B2826	0
SOQQXOZ12AB01809E4	489685	September Song		182.85669	-20.142	ARGP3GD1187B999801	0
SOCCANS12A8C139F53	158319	Rodriguez Pena		153.36444	-6.811	ARQC4R31187B9A0D88	
SORRKQZ12AB0185DAD	795325	I'm Free		224.02567	-5.142	ARL5BEN1187B98E4D9	0
SOSDWRI12A8C1443CB	527212	Strange Fruit	2003	258.42893	-6.115	AR2G8SU1187FB4A871	0.3195659869
SOTSNQM12AB0183738	555129	Down On Him	1988	151.01342	-10.133	ARFK98R1187B9B0552	0.4274465715
SOIDEHN12AAA8C4B80	528923	Guided By History	1999	391.02649	-7.078	AR8TLVX1187B9B2D7D	0.5142983313
SOTSDZS12A6D4F65D9	23399	Search For Jenny	1970	184.45016	-16.45	AR25WM21187FB461B3	0.5317220984
SONBWQQ12A58A7BF65	639392	Missing You For A Mile		252.55138	-15.121	ARI4SKQ1187B9B43B0	0
SOXTBTY12A8C134A43	197147	Crash Course	1979	140.30322	-11.031	ARDK6QW1187B9B8D85	0.4994458348
SOKJYBX12AF72A900B	739757	Ley Lines	2008	364.14649	-3.6	ARJ1BWM1187B9B117B	
SOGYBIX12A6D4FB5B8	64371	Even A Child - Proverbs 20:11		78.81098	-13.484	ARID75M1187B9B8341	0.2575101198
SOHTRFS12AC9E13420	726646	Sirène		13.5571	-26.393	ARHTV1S1187FB547F8	
SOAQQHI12A58A78FA5	511640	Porque Yo Te Amo		201.50812	-11.378	ARDAXCG1187B9942B1	0.5033812362
SOFWVMI12AB018A50D	751145	Termina La Feria		187.92444	-15.953	ARHXWB01187B9A205C	
SORIWFK12A8C137A62	293740	Au Bout De La Marelle	1999	257.2273	-8.086	ARGDSO91187B9AAB35	0.400039657
SOHORIU12AB018C2FC	763965	Ma Douleur...		287.92118	-10.166	AR2XRFQ1187FB417FE	0.2120454055
SOGXFXZ12A8C132E70	823059	Rain from the Skies Mix 2		157.57016	-8.884	ARZZRK91187B9A5CA5	0.5657499395
SOODQEF12A58A7AF5F	150859	Destined To Win	1988	203.62404	-6.917	ARB45GQ1187B98D2B4	0.5033812362
SOSNMKX12AB018827B	414912	I Saw An Angel		172.38159	-11.514	ARVKAWO11F50C47C9A	0
SOMVRPL12A81C20EAC	231930	Begin The Beguine		175.43791	-12.421	ARZRCCP11F50C5165F	
SOYORWN12A8C144436	428150	Happiness Stan - Original		1141.08036	-18.626	AROCBZZ11E2835D652	0
SOAXBAE12A6D4F79C3	25586	Heaven Only Knows	2002	235.04934	-9.642	ARCF06I1187B995398	0.5423075262
SOHUJXE12AB018ADD3	653740	The Mighty SB		597.41995	-11.749	ARR88SE1187B9B515D	0
SORCVJY12A8C13CB1B	257984	Trane's Strain		283.92444	-12.921	AR50Z881187B9BA197	0
SOZUAJB12AB017CE56	606836	I'm Wrong	2006	301.87057	-4.942	ARXP7MQ1187FB3AC5F	
SOEUEUI12A6701E4AB	8986	I've Been Thinking featuring Cat Power (Album Version)	2004	324.07465	-9.423	ARNWZ1N1187B9B71BA	0.5054873431
SOZICZX12A8C136A61	150938	The Journey North	1999	338.75546	-10.879	ARTK5LU1187B9A654C	0
SOFHWIG12AB01855B5	542754	Tell It Like It T-I-IS (Album Version)	1992	313.20771	-7.465	ARVML631187B99E90D	0.4740548309
SOWTXWG12A8C13C228	301421	Just One Girl		134.89587	-16.71	AR9F71I1187FB46CAF	
SOILKMT12A6702015A	6953	Song Of David (LP Version)		248.34567	-13.434	ARHOCKY11E2835D7CB	0.4944895175
SODWDRX12A8C136E77	150913	Pray On		240.84853	-11.29	ARK6JC91187B9B4B2D	0
SOHAVVY12A8C1422E6	344890	De Onda	1998	181.18485	-7.301	AR02YGA1187B9B8AC4	0.4927136396
SOJSSDR12A8C142EE5	645457	Um_ Um_ Um_ Um_ Um_ Um (Curious Mind)		134.03383	-8.763	ARCBYJW1187FB51FD8	0.6782216269
SOFESEK12AB017FA56	539363	That's How Strong My Love Is		254.35383	-6.367	AREV0ZO1187B997221	0.2150803185
SOYVCJU12A67AD8617	57000	The Carpal Tunnel Of Love	2007	203.91138	-3.237	ARSG7NQ1187FB57482	0.7204315385
SOCHXHX12A8C143E1A	526980	(Sittin') Alone At A Table For Two		168.6722	-15.242	AR0X3JJ1187FB3A9A7	
SONVMQR12AB018688B	721687	Deckard		175.90812	-5.973	ARO9IJB1187B9939D0	
SOZFZMX12AB018BE08	570488	Coming Undone	2009	176.43057	-2.741	ARED2DG1187FB3CB4D	0.6434786856
SODLFHM12A8C1432E9	527484	Like A Deck Of Cards		202.91873	-1.927	ARNFTGS1187B9A465F	
SOHBATX12A8C14009F	305368	Here we are		184.5024	-6.986	ARVAE6W1187FB3CAF3	0
SOMHHCX12AC468AB2E	597790	Tranceplant		433.71057	-2.988	ARNLHY61187FB3A0C0	
SOSBBAV12AB018F27C	587631	Summer Love Triangle	2009	260.33587	-4.602	ARJA5XT1187B9B89AA	
SOJBTDV12A6D4F776A	33120	Don't Mess With Me (2006 Digital Remaster)	1978	204.14649	-4.556	ARASYMJ1187B9ACAF2	0.3016817567
SOJMVGG12AB018AF5C	370932	Apples in the Trees (Live)		158.09261	-10.453	AR6LOPL1187FB4DABE	0
SONOEAE12A6D4FB32B	176888	Just Keep It Up	1990	132.07465	-16.865	AR8WHEJ1187B98CDCA	
SOJLKEV12A6D4F5BEF	22484	Revelations:  Visions In A Dream		208.79628	-13.706	ARY1VGA1187FB5A39E	0
SOEYFIJ12A8C13E773	213943	Choro II		172.43383	-18.054	ARUP17W1187B98CAB9	
SOIMTBN12A6D4F56FA	85340	Vendiste Los Gueyes -Maldita Miseria-		184.42404	-9.451	ARPPTNG11F50C482A3	
SONBEXJ12AB0182AC8	345513	Beaux parleurs		175.17669	-9.366	ARXYQYW122988F2066	
SOEEOUU12A8C1350F4	256119	Woe is Woman		121.65179	-9.733	ARBPRDX1187B9B1CA3	0
SOLIWUR12A58A7D769	288001	An Mouvman	2009	268.90404	-8.158	AR05NQH1187B98E875	0
SOCJFFQ12A8C13E02A	109053	'Ti Monde (LP Version)	1991	268.30322	-13.758	ARE8RCR1187B996BF2	0
SODXUDI12A8C1408A2	657107	Money In Da Bank [Screwed]		188.94322	-10.525	AR1VCLT1187FB4C8AC	
SOLXNRC12A81C21193	132377	Hold On (LP Version)		265.29914	-9.279	ARHTRR71187B98F305	0.2658610492
SOKQDCS12AF72A920F	303436	Make Me Bad	1999	231.73179	-6.378	ARMBTFC1187FB56343	
SORPCNQ12A8C136BB9	252899	Seven Days Of Heaven		285.51791	-5.227	ARVVLMQ11F4C8456E4	0.3302346828
SOKQDQZ12A8C13BB10	112605	Livre D'orgue (1951) : VII Soixante-Quatre Durées (Remasterisé En 2008)		647.60118	-24.98	AR342K51187B98B571	0
SOKKMRS12A67ADD134	69820	Sensory Deprivation Adventure	2007	175.80363	-5.911	ARWR6RK1187FB3AB52	0.6004715806
SODHPQS12AC907282B	600648	Lord We Give You All The Praise		356.10077	-10.65	AREWQSE1187B9AEC6C	
SOKUBEF12A6D4FA3B8	234421	Dying Batteries	2001	51.01669	-20.499	ARRJNTE1187FB44E12	0.6739598444
SOMSUOA12A67FFB3A1	68737	Soopman Luva 6 1/2		113.65832	-10.152	ARXWAQQ1187B9AE954	0.3867901771
SOZSAZR12A8C13E9EF	214868	Making Up For Lost Time (Footprints In The Sand Album Version)		196.80608	-12.118	ARF3XJD1187FB38DE0	
SOTODXV12AB017E98D	620643	30 Days In The Hole (Live)		469.44608	-7.033	ARPISA41187FB3DE42	
SOAFUPM12A6D4FD26F	271629	A Brief History of Shitty Comedy	2004	121.96526	-13.322	AR20BO61187B9B880E	0.5096409656
SOYERFU12A8AE48FD6	236630	Tom Dooley		199.94077	-17.9	ARNMHWR11F4C83B384	
SONLOMJ12AB0181700	462098	Un Ojo Dimos		231.47057	-7.797	ARQWJ1D1187B990964	0.377075195
SOLAZIP12AB017F246	635129	Fax Me		96.65261	-8.518	ARHAMVP1269FCD2C1C	0
SOXPVJS12A8C1326A8	282022	One More Go Round		280.81587	-12.346	ARSF0K11187B9AF319	0.4072330149
SOONSSK12A6D4F94E0	38352	Surf Bat (Album Version)	1983	118.38649	-10.285	ARB1CNO1187FB4CE93	0.2148642269
SOEQPSU12AB0182FFB	330759	Isn't Radio		367.01995	-7.494	ARRVPI51187B9A1F1B	0.2669551863
SOKPIYN12A8C13F84F	520987	Dum Dum (Marble Breaks And Iron Bends)		174.21016	-10.412	ARBIXZL12086C11573	0
SOQOVSL12AB01897AB	418586	I Dream Of Chi Chi	2009	52.87138	-19.963	AR2EO6H1187B9A3B92	0.2120454055
SOEFDKH12A58A7BECD	234236	Eso No Tiene Remedio		308.76689	-13.143	ARRVUWA1187B9A0FE2	0.3409227559
SOAGYNF12AB0187EEE	647942	The Jezebel Spirit	1981	296.33261	-8.209	ARBFCK11187FB4C89B	
SOYDKWF12AB018A6B8	673258	Le chacha des gorilles		275.3824	-11.428	AR107SB1187B9A79F9	0
SOQKYWC12A8C136A4F	199694	Canto Triste	1967	309.52444	-18.581	ARS8WH31187B9B8B04	
SOLNHID12A58A78106	24239	Say Your Prayers	1991	84.63628	-18.7	ARDSWIE1187FB39056	0.5725930448
SOCOMNU12AB017EFC2	602410	Rhumboso		294.53016	-13.006	ARXJSHW1187B9A2A52	0.2395171802
SOHAZVL12A8C142715	609374	The Kiss: Chris & The Model Airplane		289.4624	-22.104	ARLIIVS1187FB5583B	
SOFNNDS12A8C138268	158386	Variations Sur Un Theme De Haydn Op51		1143.03955	-20.536	ART8F8O1187B9A538D	
SOALFBA12A81C20681	179488	Part 1 (19 Flowerpots_ 2 Hammered Dulcimers_ Bavarian Zither_ Shakuhachi)	1988	519.8624	-22.517	ARN3O411187FB4D859	
SOWJAVO12AB0180222	639908	Gumby Killed the Dinosaur (House Mix)		137.63873	-5.676	AR8BMEQ1187B9B4214	
SOOGGUS12A8C138B27	300907	Ling Shi Shi Ji Fen		234.1873	-10.67	ARGP7WY1187FB45464	
SOJKNYV12A8C133E9C	286907	Devon	2003	229.98159	-19.64	AR9ILJF1187B9B80ED	0.3135621142
SOHTCQC12A6D4F49CA	27633	Si Mi Chiamano Mimila Boheme Act1 Remast		288.41751	-22.384	ART8F8O1187B9A538D	
SOKUXFH12A8C145EF7	320428	This Kind Of Love (Full Band)		230.37342	-12.283	AREPD8D1187FB3F5BC	0.6169223676
SOYZHTW12A58A7DAD9	722546	White Feather	2009	316.21179	-6.183	ARDF8K01187FB37200	
SOPUUCZ12AB0180B3B	443082	Dreamer (Jamie J Sanchez Club Mix)		459.33669	-6.99	ARRCKE61187B99377F	0.2658610492
SODXVQZ12AC468707A	699549	Might As Well Laugh		118.30812	-10.386	ARWMZYB1187FB480A7	
SOEHTZE12A6310F0F2	307	One I Love	2002	274.41587	-7.446	ARJ7KF01187B98D717	0.8102636132
SODRLDV12A8C13D25E	258315	Isolate	2007	276.4273	-4.098	ARWC3XN1187B9A8D82	0.4051157217
SOUWONL12A8C13EA27	78740	Bark At The Moon (Album Version)		239.20281	-3.587	ARXDOUQ11F50C4A239	
SONDAME12A6D4F9352	51357	Who's Your Daddy?		330.63138	-8.366	ARI8ECO119B3403C34	
SOELMDY12A6D4FB18A	57839	California_ Gracefully	2001	171.59791	-4.029	ARCP94M1187B9B0F56	0.5746932971
SOKVKEC12AB0186B68	765362	Don't Call Me Andy	2006	165.51138	-3.378	ARW2U4O1187FB4408B	0.5306630301
SOSWYWM12AB018A072	711892	The Force		317.46567	-12.908	ARZH3SW1187B98C96E	
SOQUGRT12A6701DD47	14561	It's A Long Way Around	1977	185.5473	-19.633	ARJ2PMY1187FB5B563	0.4961753357
SOIIZIX12A6D4F799D	22379	Narcotic	1999	199.31383	-3.246	ARU35NK1187FB46CFD	0.6058550314
SOGDJTG12AC960A37D	602698	Still I Will	2001	261.95546	-9.559	ARU0HTX1187B98B4C6	0.7278916337
SOTYBQB12A8C139F0C	95078	Taps		59.32363	-25.678	ARCVMYS12454A51E6E	0.2726329808
SOCDZDT12A6D4F8F73	29026	Don't Worry Baby (1999 Digital Remaster)	1973	253.12608	-8.662	ARIZODP1187B9AD272	0.4072330149
SONMSFX12AB018CD74	729053	Ouça	2008	180.87138	-10.919	ARAHQDS1187FB55275	
SOIJQRD12AB01882D0	659943	Kettle Black	2008	202.91873	-5.992	AROIL3N1187B9A9975	0.4574471671
SOUWRJF12AC46862F7	700191	Mama Don't Know Love		242.38975	-6.924	ARPAH7U1187B9A308F	
SOCXIYL12AB0185958	360259	Al'amadalah Assa'bah (2004 Digital Remaster)		319.37261	-9.13	ARZ507V1187FB4425E	0
SOJVTTZ12A6D4F99D8	34396	Turn It Into Something Special (Svengali's remix für Elisa)		265.84771	-9.532	ARO41T51187FB397AB	
SOTIRUS12A8C13F53D	223655	Storm In My Heart	1993	272.5873	-12.577	ARNCOPS1187FB5A086	
SODXIIY12A8AE4677E	235295	Social Note		51.12118	-26.356	ARGESWU11F4C83BA07	
SODXZZK12A58A7B5D4	233908	I'm callin		182.22975	-8.666	ARDAE2T1187FB50796	0.2237356224
SOXNBSR12A8C13D3E5	807578	Cliff Burton Surprise		198.66077	-8.202	ARBIPSC1187FB522FE	0.4879569769
SOCTUML12A8AE45691	233782	I'm On To You	1988	236.042	-4.618	ARC15471187FB4640C	
SOZNFIN12A8C13EDBA	223566	How I Miss You Tonight		135.07873	-18.169	ARSEUOO1187B999569	0
SOCHSUI12A8C131C44	285607	Night Life	1991	282.53995	-13.027	AR7JPF81187B988D23	
SOASAPT12AB01836BB	703022	Shadows of the thought		321.30567	-5.75	AR1Y37Q1187B9B66D2	
SOIQFYV12A8C13EEB6	306057	Wild Side	1987	248.55465	-5.938	AREGV3K1187B9AF614	
SOPCBZF12AB01836CC	406176	Aurora (Rory's Cassette Jam Remix)		396.87791	-7.83	ARLBNAC1187FB47151	0
SOZFOCS12A8C142CA3	612184	Big Time Charlie	2007	182.25587	-3.132	ARONPP01187B995FB5	
SOGJUBN12AB017CF98	338819	Somebody Sing		228.49261	-7.831	ARC43071187B990240	0
SOOEQIN12A8C13B8EF	207670	Hustlin'		312.39791	-8.987	ARG3UX61187B9AC05A	0
SONUVBD12AB0186112	465056	Puedes ser feliz		251.79383	-6.364	AR5M35O1187B9A0D74	
SORGQGD12AB0185998	602229	Sometime Ago		227.47383	-7.884	AR32PK91187FB4D6E2	
SOAVVDB12A8C136842	88561	My Lady		249.80853	-15.069	ARZEA421187FB5B5BA	0.2486177236
SOCJAYM12A8C138772	294998	Up North Trip	1995	298.00444	-5.16	AREV2491187B9B017E	0.636635971
SOSFVMZ12A6D4F5951	79225	Intermezzo		224.54812	-33.595	AR23EC41187FB4805D	
SOOSLVC12A8C13E51E	118939	For You	2006	327.6273	-7.144	AR7H21J1187FB40C69	0.4196742788
SOGRSCQ12A8C1367FE	154001	El Capitan (1998 Digital Remaster)		138.57914	-16.325	ARASWKT1187B9923B7	
SOHNAWQ12A6D4FCFF9	128937	Healed (LP Version)		266.03057	-9.116	ARK0VFZ1187FB4309B	
SOGJYMK12AB018272A	466293	Into My Eyes	1999	290.82077	-6.222	ARK9K3O1187B98F504	0
SONFHHG12A58A7D321	506876	Almost Us	1997	217.49506	-23.69	ARWGIOC1187FB4CBEF	0
SOELNMY12A8C13759B	291748	4/20/02		232.35873	-12.246	ARFVYJI1187B9B8E13	
SOJDKQV12A6D4FAF0E	64413	Don't Let Your Heart Be Hardened (This Means War Album Version)		222.61506	-11.403	AR2KSTE1187FB57A36	0
SOKGAEA12AB017F671	532854	Chorando Baixinho		276.79302	-16.21	ARUWLCL1187FB549B8	
SOQPXJH12A8C13C3EA	109040	Pretty Woman (LP Version)	1971	228.75383	-13.705	ARHWVGW1187FB41479	0.2491996559
SOGMWOY12AB017FA59	744095	Violence in Fluid Triceratops	2009	240.92689	-3.424	ARVXKTV1187FB44139	0.731473357
SOLWUMG12A8C13106C	282362	How Can You Resist It	1990	328.56771	-11.037	ARMIMHT1187B98F038	0.2669551863
SOCTKFG12AB017D983	342182	He Will Break Your Heart	1960	167.18322	-18.341	AR8XG9J1187FB418C1	
SOHROMP12A6D4FEFC7	128985	The Same Love That Made Me Laugh  [LP Version]		195.36934	-9.675	ARALUUG1187FB58696	0
SOBMBXU12A6D4F894C	34351	Do It To Me		181.65506	-9.249	ARO41T51187FB397AB	
SOIUSAD12AC4689EB2	783194	Like A Prayer (Tribute To Madonna)		194.66404	-5.485	ARXR2N11187B99857E	0
SODEXMV12A8C13B960	597033	Faces	1990	267.59791	-13.306	ARX9YIP1187B98A656	0.4507622416
SOQORVZ12AB01899FF	417678	Ola ou yé		314.122	-5.777	ARJQ8WU1187FB37FCD	0
SOISAFU12CF5F882E5	312389	How Does It Feel	2004	224.93995	-4.772	ARY53RR1187B9AE485	
SODYDMB12AC46896F8	605243	Look Up At The Stars And You're Gone	2001	159.4771	-4.732	ARWLV931187B9B0F5A	0.510962044
SOGOQUK12AB018C3F1	774126	A Baby's Born	1993	376.68526	-11.937	AR286CH1187B9B8441	0
SONQNCK12A8C13ADCB	265300	The Saga Of Rita Joe	2008	459.31057	-14.117	AR0IAWL1187B9A96D0	0
SOMGVPO12A6D4F81E4	47538	Cerilene	1997	332.93016	-8.416	AREPD8D1187FB3F5BC	0.5982421549
SORIFID12A8C140949	254009	25 Variations And Fugue On A Theme By G.F. Handel For Piano_ Op. 24: Fugue		284.23791	-18.321	AR323JD1187FB483D0	
SOMCTKM12A8C138B86	160142	Tiempos Dificiles	1982	232.61995	-14.511	ARJRQL51187FB541AB	0.2013874419
SOLVUWT12A6D4FA589	48105	1. Molto allegro con fuoco		413.1522	-19.852	AR6U6C51187B9B6F68	
SOUHVMV12A58A7C4D9	57767	Go Back	1970	186.69669	-4.594	ARLSGUY1187B98AEBC	0.5701059301
SOVKAUG12AC468672A	689685	They Held Hands		165.61587	-13.711	ARBJFXO122C8677DF0	
SOCKOBC12A81C238AE	181884	Rock N Roll		379.37587	-5.39	ARINXZA1187FB56902	
SOORQPU12AB0188E50	420338	Breiz Ma bro		179.85261	-6.031	AR8R2KI11C8A415967	
SOOZSTX12AB01842AA	511911	As The Hog Pisseth		108.38159	-7.107	ARHOSMU1242078130D	0.4764352196
SOWROAS12A8C14258B	239553	Goodbye (Solo Version)	2008	180.1922	-17.81	ARJ7SQ31187B9AF432	0.2315849884
SOSWZOB12A58A7E693	599144	My Way		264.59383	-6.144	AR7AOEJ1187FB3D279	
SOINJPD12A6D4F8726	416722	E Samba (Accapella)		96.10404	-12.715	ARFT5CP1187FB50263	0.7903445603
SODREXM12AB017C1E8	623039	You Tell Me	1959	80.03873	-13.136	ARH861H1187B9B799E	
SOQDCHV12A6D4FC12D	124109	I Remember (amended album version)	2006	243.35628	-3.165	AR38I491187B9B2F2D	0.5915389293
SOLTZIT12A58A7B9BC	743805	Lover Come Back To Me		283.66322	-7.589	ARTBQTE1187B9B8A0F	
SORAVAX12A8C137A3B	155729	Jesus Laughing (Some Things Never Change Version)		205.26975	-7.874	ARKC83D1187B9AB367	
SOZRIFJ12A67ADA4BE	70297	Been There All The Time	2007	220.70812	-3.868	AR9YWMS1187FB43A34	0.6292127101
SOKVYHL12AAF3B48A5	529055	Loca (a/k/a Crazy) (Version Banda)		162.55955	-5.837	ARXB7B21187B98BEF0	
SOIVHOS12A8C13759D	290943	When	2003	181.49832	-4.601	AR37E341187B989A3E	
SOCHPTV12A6BD53113	72043	Die Kunst der Fuge_ BWV 1080 (2007 Digital Remaster): Contrapunctus XVII - Inversus		172.38159	-20.848	ARN8NCB1187FB49652	
SOVKBMW12A8C140754	219160	It Killed Mom		162.37669	-6.111	ARHYNR9119B8668FA3	0.5797287486
SOJULNT12AB018486A	547104	Baby_ Baby_ Baby		198.84363	-9.384	ARBZAIL1187FB5B1C8	0.2387182845
SOQMIXU12A8C13C915	301400	If You Smile At The Sun		151.92771	-16.151	ARBJC9U1187B9A70AC	
SOHTPLG12AB0185DF3	717333	Beat Conductor		307.722	-6.497	ARAOAHG1241B9C8D9B	0
SOPVFQR12AB0182066	443061	Disconnected		237.60934	-5.88	ARMYKRB1187B98CFF0	
SOWGMLU12A58A7E280	543288	The Hard Part's Letting Go		228.62322	-12.174	ARG36WO1187B9B3A9A	
SOOSUHA12A6BD53D30	72103	Ostravaczech	2006	285.67465	-10.084	AREUYDJ1187B9BA040	0.4348380903
SOERPVK12AB0185466	345449	Tomorrow Never Knows		224.54812	-8.812	ARAOADX1187B98AED3	
SOQUGCC12A8C1424D2	657107	So Fresh		209.18812	-17.014	AR1VCLT1187FB4C8AC	0
SOVTEUT12AB0185D22	754327	Qué Desilusión	2010	295.31383	-4.638	AR7ZI7Z1187B98BF55	0.4396546597
SOWHCQG12AB0187E19	773676	Come ALong		200.41098	-7.454	ARJDMBO1187B9AD118	0
SOTLPLH12A8C132E36	141876	Banho De Amor	1991	280.65914	-7.437	ARDZJ6H1187FB387F2	0
SOBLUPB12AB017D074	439909	Danote		378.67057	-14.175	AR3JLWI1187FB37141	
SODUZHA12A6D4FAF3F	64420	Angel Of Light (Never Say Die Album Version)		262.21669	-6.949	AR2KSTE1187FB57A36	
SOSZHGZ12A8C13B75E	106026	Dream Lover	1980	344.24118	-11.685	AREENKN1187B98F35D	0.5428987433
SOCGCVT12A6D4FAF6F	770	Party In The Sky	1994	232.12363	-11.319	AR9AM2N1187B9AD2F1	0.5317220984
SOSAVBB12A8C13D255	300419	Tüflische Plan		241.13587	-8.452	ARR40ZV1187B9A10A8	0
SOGPQGK12AB018A30B	514842	Regresa A Mi (Unbreak My Heart)		264.54159	-7.918	ARZDUJG1242077E2C5	0.4454545255
SOFKQMM12A8C137176	99054	I Will Turn Your Money Green (Tk. 1)		188.02893	-18.466	ARN7OQ21187FB5A6B3	
SOSQILZ12AB0185AFB	759494	I Can't Wait 'Til Christmas (LP Version)	1999	240.90077	-8.278	ARG09R51187FB4D5C2	0
SOSZPZP12A58A7E624	436856	The Fortway		559.75138	-15.303	ARJ3DXR1187FB4F879	
SOFPDFR12A8C136ACA	201488	Subliminal mit Naturgeraeuschen		1222.42567	-21.036	ARLMCCW1241B9CE7CB	
SOTWTSO12A8C142128	122921	Guitarra Dimelo Tu		183.17016	-6.752	AR6IJ6U1187B99FC7C	0.3347065491
SOLYFEM12A8AE4836E	138140	Gun Thirsty	2001	225.25342	-7.629	ARMPQIE1187FB3D4EB	
SOHOSLP12AB01805E6	391019	Hollow Dream	2006	440.52853	-10.744	ARO7FES1187B9A59BE	0.3409227559
SOKFQQD12A8C138826	155742	Jesus Hold My Hand (The Best of Homecoming - Volume 1 Version)		196.17914	-12.493	ARBB58Y1187B9B621B	0.2851757427
SOYRCSM12AB0181154	624865	Lonely		253.70077	-5.863	AR3TITY1187B99E790	0
