count	name	album_id
2	Tango Pour Madameon	271042
1	Pour La Vie	271048
1	HEP CAT BABY	271107
1	Never Seen The Light Of Day -Deluxe Version	271142
1	The Winter Wake	271147
1	Virus	271181
1	Chanter L'Ardèche	271353
1	Mes Années Disco	271398
2	Sounds So Good	271471
1	Prayer Of A Common Man	271507
1	Apocalypso	271517
1	The Black Parade Is Dead!	271590
1	Feelin' Kinda Patton	271629
1	Too Bad You're Beautiful	271741
1	Feel Me	272060
1	The Best Of Danny Wilson	272121
1	A Devil's Possessions - Demos & Live 1980-1983	272276
1	Bassturk	272297
1	15 Grandes Éxitos	272334
1	Francisco Forro Y Frevo	272465
1	My Wife And Her Husband	272660
3	Turned Left But Don't Know If It Was Right	272680
2	Backseat Travelling	272685
2	Platinum Line Renaud	272703
1	Live	272849
1	Black Woman And Child	273604
1	Authorized	273611
2	The Real Enemy	273658
1	Get Ready	273665
1	Deborahe Glasgow	273668
2	The Hit Factory	273745
1	Satanica	273881
1	Original Doberman	274193
2	Bust Out	274211
1	Firehouse Rock	274218
1	Steer EP	274347
1	Can't Stop Won't Stop	274369
1	Nature Of The Beast	274438
1	3 Doors Down	274648
1	Collection of Wo De Zui Ai	274665
1	Rhinestone Cowboy	274696
1	Warriors	274824
1	Salt In NYC	274876
1	Xtreme Control EP	274889
1	Club Trafikana	275032
1	The Greatest Story Ever Told	275254
3	Live From Deep In The Heart Of Texas	275315
1	Silent Shout	275321
3	Encounter	275330
1	Latin Kick	275331
1	In Pursuit of Tomorrow	275475
1	Turn Your Radio On	275489
1	Dejame Entrar	275520
1	EMI Comedy - Groucho Marx	275522
1	Auf Der Maur	275602
2	The Secret Garden	275719
1	Freddy's Favorites: The Best of A Nightmare On Elm Street	275722
1	The Happening	275798
1	In Session: A Film Music Celebration	275801
1	The Sand Pebbles	275827
1	60 Jahre Oscar Vol. 1	275860
1	Je Sais Que La Terre Est Plate (Deluxe)	275907
1	Lo Mejor De Los Originales	275941
2	Nocturama	275954
1	Beethoven: Piano Sonatas 29 & 32	276619
1	Traffic and Weather	276696
3	14 Megala Tragoudia - Angela Dimitriou	276801
1	Converge EP	276869
1	Best Of Maxi Priest	276924
2	Demon Days	277069
1	Again	277110
2	The Fifth Ave	277276
1	Gentleman's Blues	277481
1	Charismatisches Selbstimage - Selbst-Management	277526
1	Feel It Boy	277594
2	JTV	277768
1	Massive Reggae	277866
1	Jaktens Tid	277871
1	Sleep Through The Static: Remixed	277881
1	Reach For The Ground	278003
2	Tu Me Haces Falta	278032
1	&Like A Bolt Of Lightning	278227
1	Simple House	278510
1	Seasons	278560
1	Innovation The Album Mixed By Shy FX	278622
1	October	278645
2	Lovers Rock	278700
1	Howdy!	278726
1	Sandinista!	278800
1	Diamond Life	278822
1	Four Thousand_ Seven Hundred and Seventy seconds; A Shortcut to Teenage Fanclub	278824
1	Lovers Live	278832
1	Dance Vault Mixes - Little Bird (1st Set of Mixes)	278865
1	The Very Best Of	278874
1	Twenty Five	278885
1	Faithless Live In Cannes EP	278919
1	Medusa	278972
1	Friend Or Foe	278975
2	Revenge	278992
1	Be Yourself Tonight	278999
1	Body And Soul	279019
1	Free	279028
1	Whenever You Need Somebody	279033
2	Portrait	279091
2	Rockabye Baby - Lullabies with Orchestra	279150
3	Christina Aguilera/Stripped	279403
1	Cartel	279413
1	Love_ Peace & Harmony The Best Of Bow Wow Wow	279463
1	Nightly Cares	279564
1	Now It's Spring	279570
2	Experience: Expanded (Remastered)	279573
2	En Vogue	279598
1	Bleeding Love	279635
1	Flamenco	279640
4	Intégrale 81-91	279664
1	Still The Same Ole Me	279673
2	Wine Colored Roses	279675
2	COCO 1994-2008 Best Collection	279684
2	Forever	279702
1	The Best Of The Johnny Cash TV Show	279707
1	Too Much Too Soon	279769
1	Labcabincalifornia	279813
1	Platinum Higelin	279820
1	Looking Back	279851
1	No Looking Back	279922
2	New morning	279981
1	Those Things Deluxe	280055
1	Ten Rounds	280146
1	Waiting For The Roar	280165
1	Exclusive	280176
1	London Calling / Combat Rock	280181
1	Irreemplazable	280206
1	Charmer	280211
1	Roadmaps and Revelations	280275
2	CARNIVAL VOL. II Memoirs of an Immigrant	280392
1	Anna Abreu	280401
1	HIStory - PAST_ PRESENT AND FUTURE - Book I	280410
1	Hero	280438
2	The Beyonce Experience Live Audio	280446
1	Les Risques du Métier	280472
1	Les Fleurs Du Bien	280475
4	Intégrale Les Cactus	280528
2	The Best Of	280531
1	The Verve Pipe	280629
1	Crazyhorse Mongoose	280637
1	Run The Show featuring Don Omar [en Espanol]	280669
1	Janis	280736
1	Mario Telles	280752
3	Original Album Classics	280787
1	A Beautiful Lie + 30 Seconds To Mars	280978
1	Rivers Of Joy	280982
2	Gift 2	281000
1	Put Your Hands Up! 4	281047
1	20th Century Masters: The Millennium Collection: Best Of The New York Dolls	281142
1	In Bloom	281170
2	Once More	281210
1	Verdi: Don Carlo	281232
1	Eleven	281438
1	She	281442
1	Time Machine	281447
1	To See You	281448
1	Wide Open Spaces	281472
2	Kenourgios Erotas	281529
1	Dion Chante Plamondon - Celine Dion Sings The Songs Of Luc Plamondon	281536
1	Daktilika Apotipomata	281563
1	Na Fisai I Anixi	281586
1	Anna Meliti	281614
1	Any Given Thursday	281644
2	Black & Blue	281698
1	Snowflakes	281713
2	Paradise In Me	281753
1	Mia Vradia Stin Fantasia No.1	281782
1	Wanted Man: The Johnny Cash Collection	281825
1	Gift Grub: The Best Of 2004	281944
1	Robbery	281958
1	Hideaway	281979
2	New Moon Shine	282022
2	Family Style	282026
1	James Taylor Live	282034
2	The Art Of Rebellion	282042
1	Comfort Eagle	282089
1	The Bass-ic Collection	282100
1	Planet Bad Greatest Hits	282122
1	Tennessee Moon	282123
3	Boo-Tay	282150
1	Still Cyco After All These Years	282227
2	Don Dada	282237
1	Strange Pleasure	282241
1	Henry Lee Summer	282281
1	Fire Garden	282332
1	Long Way Home From Anywhere	282337
1	Ivory	282362
2	Starchild	282364
1	Hot August Nights II	282376
1	Primitive	282377
1	No. 10_ Upping St.	282383
1	Reachin' Back	282384
1	Passion	282385
2	All Money Is Legal	282390
2	Flyin' The Flannel	282395
1	Hot Stuff: The Greatest Hits	282456
1	Da Unbreakables (Explicit Version)	282489
1	Trumpet Evolution	282491
1	Live at the Grand Olympic Auditorium	282493
1	Untitled	282711
1	L'espoir	282795
1	Just Kiddin' Around	282841
1	Chet Atkins_ C.G.P.	282890
1	Danger Danger	282891
1	Hold Your Fire	282908
2	Whaler	282914
1	Keb' Mo'	282923
2	Shakespeare in Love - Music from the Miramax Motion Picture	282933
1	Example	282970
1	Master Sessions Vol. II	282973
1	Oz Factor	282977
1	Big Mama'S Door	282983
1	Good Acoustics	282985
1	Time Out Of Mind	283002
1	This Is Ty Herndon:  Greatest Hits	283030
1	Swing - Original Broadway Cast Recording	283031
1	Mythodea - Music for the NASA Mission: 2001 Mars Odyssey	283032
1	Firehouse	283059
1	Everyone Falls In Love	283077
3	This Will Be Laughing Week	283150
1	Greatest Hits Volume 2	283192
2	J.Lo	283197
1	This Is The Remix	283205
1	Big Hopes	283244
1	The Desert Storm Mixtape: DJ Envy Blok Party Vol. 1	283305
1	J.Lo	283324
1	East River Drive	283341
1	Greatest Hits	283353
1	Frogstomp	283355
1	J.Lo	283426
1	QBO	283507
1	Glut Und Asche (Remaster)	283541
1	Stagepass	283635
1	Tales Of The Unexpected	283653
1	The Clarke/Duke Project	283677
1	Topsy-Turvy Original Motion Picture Soundtrack	283778
1	The Legend of 1900 - Original Motion Picture Soundtrack	283787
1	Restless	283789
1	Big Wide Grin	283805
1	Trick Or Treat - Original Motion Picture Soundtrack  Featuring FASTWAY	283875
1	Stravinsky Conducts Stravinsky	283913
1	R&B: From Doo-Wop To Hip-Hop	283914
1	No Control	283993
1	Broadway: The Great Original Cast Recordings	284045
1	Classics Live	284052
4	A Musical Massacre (Explicit)	284078
1	The Ultra Zone	284122
2	Freak Show	284195
1	Singulier 81 - 89	284277
1	Illumination	284278
1	In Step	284311
1	Ricky Martin	284327
1	Comparsa	284329
1	Rap Life	284332
1	System Of A Down	284355
1	Santa Maria	284466
1	Danielpour:  Concerto for Orchestra	284474
1	Janis	284497
1	IRISH DRINKING SONGS	284542
1	The Columbia Years:  1922-1940	284567
1	Deep Impact - Music from the Motion Picture	284595
1	The Spectacular Johnny Horton	284600
1	The Very Best Of Major Lance	284620
2	Made In Japan	284637
1	Mobb Muzik (Clean Version)	284650
1	Woman Across The River (World)	284736
1	Grandes Éxitos: Los Chunguitos	284788
2	Rabbit Songs	284966
1	Double Or Nothing	285051
1	Rundown/Welcome To The Jungle	285172
1	Man On Fire	285184
1	The Time Machine	285187
1	SESSIONS	285334
1	Miriam Xin Chang Jin Pai Jin Qu	285335
1	Splendido Hotel	285394
1	Pandora's Box	285396
1	Home Alone - Soundtrack	285407
1	Songs Of The Civil War	285461
1	St. Patrick'S Day Celebration	285462
1	Janis	285465
3	Harpin´ The Blues	285607
1	Echoes	285631
2	The Complete Blind Willie Johnson	285639
1	Boots Randolph's Yakety Sax!	285677
2	Desire/Blood On The Tracks/Street Legal	285737
4	The Platinum Collection	286010
1	Prophecy Of The Decadent	286040
1	Sri Matsya	286048
1	Dham Rockas	286050
1	Feel Like Going Home: The Essential Charlie Rich	286272
2	Super Hits	286317
1	I Am The Greatest!	286324
1	The Complete Recordings 1941-1947	286343
1	Frogstomp	286427
1	Boulez: Pli Selon Pli; and Livre pour Cordes	286445
1	Flowers On The Wall:  The Essential Statler Brothers 1964-1969	286475
2	Welcome Home / The Okeh Years	286522
1	"Blues Singer 1929-1931 ""Booger Rooger Saturday Nite"	286532
2	Somebody Bigger Than You And I	286538
1	The Jazz Singer Original Songs From The Motion Picture	286635
1	Ghost Ship	286870
1	Elf	286891
1	Sylvia	286907
1	Cocoon Crash	286929
1	An Austin Rhythm And Blues Christmas	286965
1	The Best Of Johnny Winter	286982
1	God Bless America	286998
1	Lara Croft Tomb Raider: Cradle Of Life	287051
1	Sweet Smell of Success (Original Broadway Cast Recording)	287055
1	A Jazzy Wonderland	287067
1	Live In Swing City- Swingin' With Duke	287074
1	A Tiempo	287075
1	¿Qué Pasa?: The Best Of The Fania All-Stars	287133
1	Men In Black II - Music From The Motion Picture	287148
6	X.O. Experience	287223
2	The Essential Stevie Ray Vaughan And Double Trouble	287254
1	Six Degrees Of P-Funk: The Best Of George Clinton & His Funk Family	287287
2	So Long_ Astoria	287297
1	The Best Of Sophie B. Hawkins	287312
2	Essential Igor Stravinsky	287318
1	Dangerously In Love	287352
1	Buddy Jewell	287381
1	Global Underground Singles Sampler One	287566
1	Flashback	287594
1	Friend Or Foe	287650
1	Candy From A Stranger	287672
1	La Historia	287708
1	Donde Estan Los Ladrones	287752
1	John Williams Plays the Movies	287798
1	Affirmation	287804
1	Hell On Earth (Explicit)	287832
1	The Door	287939
1	Hijas Del Tomate	287960
2	Se Nou Manm (Live Au Zenith)	288001
1	Live 98	288046
1	Sunday People	288111
1	Make A Star	288245
3	Brightess night	288450
1	Smiling	288453
3	Tears	288454
2	U gotta believe	288459
1	It's a shame	288466
2	Kix Live	288730
1	Rescue You	288774
1	Couka	288788
1	100 R&B Classics - The Anthems	288833
1	Cut The Crap	289142
1	Somos Gitanos	289146
1	Endangered Species	289147
1	Bandwagonesque	289148
2	Let's Get Free	289149
1	The Ecleftic -2 Sides II A Book	289164
1	Parsley_ Sage_ Rosemary And Thyme	289191
1	TAKE IT OR SQUEEZE IT	289237
1	Live	289266
1	Night In The Ruts	289322
1	Laundry Service	289398
1	The Best Of	289460
1	At The Speed Of Life	289490
1	Igor Stravinsky (1882-1971)	289514
1	The Biggest Thing Since Colossus	289516
1	Invincible	289547
1	40 Dayz & 40 Nightz (Explicit)	289558
1	The Chieftains 7	289567
1	Ultra Dark Radio - Compilation III. Mensch und Maschine	289619
1	Live From Paris	289719
1	Greatest Hits	289807
2	Titus - Original Motion Picture Soundtrack	289872
1	Un Jour Comme Aujourd' Hui	289903
1	Nou La	289937
1	ANTHOLOGY	289953
1	Rouge	289997
2	Live	290001
2	Jar of flies / Facelift / Dirt	290005
1	The Essential Stevie Ray Vaughan And Double Trouble	290015
1	Pandora's Box (Display Box)	290095
2	Masquerade	290113
1	Cheap Thrills/Kozmic Blues/Pearl	290135
1	Un Galicien En Bretagne	290201
1	Born In The U.S.A.	290204
1	I'm Glad	290244
1	Charlie's Angels: Full Throttle (Music From The Motion Picture)	290248
2	The Remixes	290264
1	Carousel / Rodgers & Hammerstein's / Original Motion Picture Soundtrack (Expanded Edition)	290435
1	Working Class Heroes	290582
1	The Curse	290671
1	A Death - Grip On Yesterday [Instrumental]	290686
1	This Is Love	290701
2	Araba	290794
1	In This Skin	290937
1	Martin Scorsese Presents The Blues: Keb' Mo'	290940
2	New Universe	290943
3	Thisia Live	291030
3	Les Fiances D'Auvergne	291038
1	Made In The Dark	291143
1	New Chapter	291227
1	POUR CHANTER L'AUVERGNE	291237
1	La Ballade Des Gens Heureux	291253
1	Inside Wants Out	291300
1	Crazy In Love	291340
1	Safari Croisière	291359
1	Star Live Concert	291456
1	L.A. Confidential	291636
1	Passenger 57 music from the original motion picture soundtrack	291669
1	Seattle Washington November 5 2000	291679
2	Bravehearted (Clean)	291702
1	The Same Man (For Matthew)	291706
2	MAD HATTER	291718
1	Lost Dogs	291748
2	The Missing	291752
1	Live At The Metro	291797
1	Live From Another Level	291814
1	Stop The World	291849
1	The One	291851
1	Dil Kya Kare	291928
2	Copacabana	291956
1	On The 6 / J. Lo (Coffret 2 CD)	291991
1	Fan	292043
1	Running Backwards (Limited Edition / Fan Club Only)	292055
1	Mine Mazi Mou Apopse	292057
2	85555	292085
1	Keep It Simple	292133
1	G3 Live:  Rockin' in the Free World	292141
1	Titus - Original Motion Picture Soundtrack	292189
2	Live in Japan 2004	292223
1	Live in Malaysia 2004	292235
2	Live In London	292250
1	All City (Clean)	292257
1	Alexander (Original Motion Picture Soundtrack)	292289
1	LVL IV	292290
1	Stop All The World Now (SPECIAL EDITION VERSION)	292313
1	Before I Speak	292355
1	Faso Latido	292356
1	In This Skin (Standard Package)	292377
1	Santana/Abraxas/Santana(III) (3 Pak) (Costco Longbox Version)	292517
1	Amazing	292560
1	Old Friends Live On Stage	292662
1	Love Is Gone	292788
1	Garage Classics Volume II Summer Edition	292859
2	Amerikaz Nightmare	293515
1	The Colours Of Christmas	293523
1	Just Because I'm A Woman	293621
3	RCA Country Legends	293622
1	Speakerboxxx/The Love Below	293650
1	Underneath	293668
1	Juste Avant	293740
1	Puccini: Highlights From La Boheme	293755
1	Another Country	293769
1	RCA Country Legends	293790
1	The First Family of Soul: The Best of The Five Stairsteps	293796
1	Gershwin Greatest Hits	293804
1	At Last...The Duets Album	293864
1	Joy Enriquez	293876
1	Singin' With The Big Bands	293877
1	Run DMC	293884
1	La Calle Es Tuya?	293906
1	Estopa	293908
1	Hautnah	294254
1	Here I Am To Worship Vol 2	294754
1	The God Chasers	294758
1	With One Voice	294759
1	Richard Strauss: Ein Heldenleben; Tod und Verklärung	294799
1	ATLiens	294860
2	Live	294868
2	Aquemini	294877
1	Southernplayalisticadillacmuzik	294879
1	Toni Braxton	294880
2	The Infamous	294998
1	Wimoweh!!! - The Best Of The Tokens	295008
1	21 & Over	295013
1	Prayer: A Windham Hill Collection	295041
1	Super Hits	295046
2	Super Hits	295070
1	J. Strauss: Die Fledermaus	295095
2	Verdi Arias	295117
3	Massenet: Werther	295123
2	Mefistofele	295151
1	Chez Toots	295173
1	Master Hits	295230
1	Down With The King	295238
1	Music	295268
1	RCA Country Legends	295306
1	Phil Vassar	295332
1	Foo Fighters	295350
1	Up The Dose	295373
2	The Routine	295416
1	Music Of The Celtic Harp	295494
1	Zarzuela Arias & Duets	295537
1	A Place In The Sun	295538
1	The Essential Floyd Cramer	295587
1	Crossroads	295592
3	The Essential Connie Smith	295597
1	The Essential Skeeter Davis	295598
2	RCA  Country Legends	295599
1	Platinum & Gold Collection	295618
2	Nineteen Naughty Nine Nature's Fury	295644
1	Even In Darkness	295675
2	Jim Jones / Hustler's P.O.M.E. (Product Of My Environment)	295705
1	Voy A Enamorarte	295707
1	Ultimate Eddy Arnold	295719
1	Talk Of The Town	295785
1	The Real Thing: The Jackson 5	296020
1	The Diary Of Alicia Keys	296589
1	Prolonging the Magic	296611
1	Beats_ Rhymes & Life	296638
1	Tears Of Stone	296703
1	Skeeter Davis: RCA Country Legend	296716
2	The Heart Of Christmas	296721
1	Quills	296781
1	Ten Thousand Angels	296856
2	The Opening Of Doors	296868
1	Daughters Of the Celtic Moon: A Windham Hill Collection featuring Lisa Lynne	296872
1	Seasons Of The Soul	296873
1	The Bach Variations	296889
1	Nothing But The Hits	296902
1	The Color Of Music	296908
1	Piano Masterpieces	296910
1	México Lindo	296933
1	Change Of Season	296945
1	King Of Rock	296948
1	Gung Ho	296950
1	Uptown Saturday Night	296957
2	Andy & Lucas (En Su Salsa)	296992
1	Lagrimas Negras	296995
1	Greatest Hits	297013
1	Speed Ballads	297039
1	Cuando La Sangre Galopa	297058
1	Gone Again	297093
1	Kisha	297130
1	The International Jim Reeves/ Good 'N' Country	297291
1	Maire	297303
1	Fiesta Macarena	297314
1	Cantara	297471
1	February	297551
1	Punk-O-Rama 3	297563
1	Punk-O-Rama 6	297570
1	Unforgettable: With Love	297586
1	The Red Record	297696
1	Heard 'Em Say	297735
1	Supernova	297839
1	Live At Vega	297928
1	Lifehouse	297944
1	Revenge	297992
1	Ultimate Toni Braxton	298352
1	Geography	298495
1	Moonlight and Roses/The Jim Reeves Way	298557
1	At Last... The Duets Album	298719
1	Inside Ronnie Milsap	298724
2	Bully	298752
1	3 Of Hearts	298783
1	As Long As You Want This	298816
1	Clear	298847
1	Pianissimo	298921
1	It Ain't Safe No More	298933
1	Live Au Grand Rex	299016
1	My Prerogative	299032
1	Live - In Concert	299049
1	Republica	299130
1	Mi Reflejo	299146
2	C'Est Ca Lavoine	299148
2	More Than A Woman	299156
1	Martina	299181
1	In My Garden	299302
2	36 Grands Succès	299377
1	The Preacher's Son	299387
1	Con El Corazon	299496
1	Oops!... I Did It Again	299516
1	ONE BY ONE	299596
1	Love Songs	299613
1	Musette	299639
1	Duotones	299678
1	Hijo De La Luna	299730
1	Junge Roemer	299837
1	Kent	299880
1	Best Of 85-95	299890
1	G Force	299899
1	B-sidor 95 - 00	299930
1	De Nadie	300000
2	Stomping Ground	300031
2	Ich bin jung und brauche das Geld	300080
1	Rumbas Sin Fronte Ras	300163
1	Andy & Lucas	300223
1	An American Journey	300387
1	Halfpastheartache	300401
2	The Remixes	300411
