count	familiarity	long	names	lat	artist_id	hotttnesss	location
3	0.5224904505		Paul Glazby		ARCCK7B1187B994F9D	0.3502855122	
1	0.4470640742		Daan Junior		ARCCNIT12802FDF57B	0.362693206	
10	0.4773647525		White Heart		ARCCRTI11F4C845308	0.3375072892	
1	0.3472355254	-77.60454	Proficy	40.99471	ARCDCFY122ECCBCC6A	0.2276252758	US
5	0.5956513208		Varios		ARCDLDD11F33E000A4	0.333929873	
1	0.4929157765	-74.00712	G.G. Allin	40.71455	ARCDQRB11F4C844880	0.44215378	US
1	0.6519244065		ZTrip		ARCDRLI1187FB54D58	0.4344765628	
1	0.4748602625		Moonface		ARCDSI81187B989BAA	0.3287229695	
2	0.6955933513	-82.66947	Goose	40.19033	ARCDXI51187FB57A2E	0.4449351824	US
1	0.7834580211		Rage Against The Machine		ARCE0H01187B9AF741	0.5890867998	
1	0.7704939626		Fuel		ARCEAJY1187FB4DF61	0.519953001	
4	0.6091238748	-93.26493	Alexander O'Neal	44.97903	ARCEEC91187B9AC4FB	0.46236784	US
4	0.5839898424	-0.12714	B.A.D.	51.50632	ARCEOW71187B9A5A71	0.4736366645	GB
7	0.7126621634		K-OS		ARCF06I1187B995398	0.4306970463	
1	0.5384040737	133.39311	Lightforce	-24.9162	ARCF2WB1187FB54132	0.3496393662	AU
1	0.5435161307		The Dirty Skirts		ARCFOZ71187FB43A0D	0.4041822067	
5	1		Akon / Kardinal Offishall		ARCGJ6U1187FB4D01F	0.8267770135	
1	0.5507524348	-92.01705	Red Stick Ramblers	30.22032	ARCH7RE1187FB5B1B9	0.3760487487	US
2	0.6615064867	-74.00712	The Ronettes	40.71455	ARCHKD91187B9A0A42	0.5338855365	US
1	0.4919383711		Ada Jane		ARCHMYZ11EB9C820A9	0	
1	0.5162738908	-122.42005	Bill Perkins	37.77916	ARCHVKD1187B9934E9	0.3258459452	US
2	0.4945870774	-81.54106	Rising Lion	27.9758	ARCICZN11EB9C810B3	0.3071077698	US
5	0.5357025281		Carlos Nuñez		ARCID1N1187FB51DA0	0.3849861166	
9	0.4234013773	-74.00712	The Marx Brothers	40.71455	ARCII0J1187FB3A1B4	0.375652824	US
2	0.629089814	-122.42005	3 Way Funk	37.77916	ARCIXWX1187FB4F1DF	0.2692129511	US
4	0.793708084		KT Tunstall		ARCJKV91187FB46210	0.5898561799	
1	0.5291866136	-81.54106	Alas	27.9758	ARCK6OL1187B99B25F	0.356334749	US
3	0.5486741748		Crematorium		ARCLBZ01187B98D025	0.3050931975	
4	0.5604116856	-46.65466	Laurindo Almeida / Carlos Barbosa-Lima / Charlie Byrd	-23.56287	ARCLCFS1187B9AE476	0.3419045735	BR
4	0.68320604		Fun Lovin' Criminals		ARCLFWR1187B9AE7B2	0.484876719	
2	0.2292644307		Michèle Crider;Eleonora Jankovic;Vincenzo La Scola;Riccardo Muti		ARCLGCL1241B9CA830	0	
3	0.5236534085	-122.27302	Alvin Youngblood Hart	37.80506	ARCLJQZ11E2835CE37	0.3484341969	US
2	0.6316626721	-96.7954	Jimmie Vaughan	32.77815	ARCLLH11187FB48DE0	0.4570729532	US
1	0.6639528632		Masta Ace Incorporated		ARCMYSA1187FB4A8E8	0.3920757801	
3	0.7103748127		Buju Banton		ARCNOK81187B98CA3F	0.5058831687	
1	0.4728345349		Svartthron		ARCOAC111C8A417478	0.3060568668	
1	0.1974608422		The Fool'S Nose		ARCOAFH1269FCCF4AB	0	
7	0.5038905015	-1.97406	Claire Hamill	52.88356	ARCP8YG1187B997D72	0.35312499	GB
4	0.8424233181	-78.87846	Every Time I Die	42.88544	ARCP94M1187B9B0F56	0.5648557505	US
1	0.6983882645	-72.59378	Freakhouse	42.21464	ARCPN4U1187B9A94B7	0.3660986272	US
1	0.5890728198	-97.74298	RIDDLIN' KIDS	30.2676	ARCPY7O1187FB5C0B7	0.3926592129	US
3	0.4534449307		Koffi Olomide		ARCQ3LZ1187FB49B42	0.3116174849	
1	0.5666404208	-93.70737	Jonathan Edwards / Will Ferrell	46.53338	ARCQCYR1187B99367F	0.3997416675	US
1	0.5099946876	-100.07715	DJ Primo	31.1689	ARCQQ3S1187B9A6D98	0.2474261945	US
1	0.3379484999		Giorgos Marinis		ARCRNVV1269FCD5B9C	0	
4	0.48221287		Elva Hsiao		ARCRR5X1187FB3BD4A	0.3745312554	
3	0.5684273473		The Frequency		ARCRSUM1187FB52AB0	0.335041777	
1	0.7512163478	-94.15791	Take It Back!	36.0632	ARCSHVZ11C8A41575B	0.4612306767	US
1	0.4342427396		[kaleidoskop]		ARCSHW51187B9A79D2	0.3110592245	
1	0.5256775662		Cybertribe		ARCSZCY1187B991BA7	0.3776851925	
1	0.4480665608		Babbu Maan		ARCT2BM1187FB3D02A	0.3048303316	
7	0.6332206239		The Impressions		ARCT5P61187FB3D950	0.4102474075	
1	0.5180771777		Mr. Grillo		ARCTEJY1269FCCF46D	0	
1	0.474919381		Computer Paul		ARCTOMY1187B9A8175	0	
1	0		Bas-Sheva		ARCU3AN1187B989EA0	0.2854983631	
7	0.4199412748		The Sun Harbor's Chorus-Documentary Recordings		ARCVMYS12454A51E6E	0.2491372295	
1	0.3937414129		Shay Torrent		ARCVT0G1187B99238E	0.2362754159	
2	0.5285096782	-100.07715	Jessie Lee Miller	31.1689	ARCW5RB1187FB4383F	0	US
1	0.1716673831		Pietari Inkinen		ARCWCWU1187FB51F35	0	
1	0.2585911861		Blindman's Sun		ARCXCUP122988EF596	0	
4	0.6919731193		Timo Maas		ARCYE581187B9A1482	0.3966195656	
1	0.4860477114		Orchids		ARCYJTW11F4C840F74	0.3805651678	
3	0.5871356253		Max Stalling		ARCYOHQ1187B9AEACA	0.3467979988	
4	0.5070099745		The Twinkle Brothers		ARCYQ1P1187FB3F3CA	0.3230171967	
8	0.6247237676	-91.56123	Tony Joe White	32.77942	ARCZ20M1187FB49687	0.4035096734	US
5	0.5593586309		DJ Slugo		ARCZ42S1187B98C0D7	0.3996394902	
2	0.3943218959		Starski and Clutch		ARCZGEP122988F4890	0.2528382916	
1	0.3793711996	-100.07715	Joe Lopez	31.1689	ARCZN5K1187FB42CF8	0.2729267969	US
7	0.7044114702	-73.85678	Bobby Darin	40.85715	ARD0FN11187B9B25CD	0.469425908	US
2	0.5564956019		Rated R		ARD0S291187B9B7BF5	0.2619411774	
1	0.5694099922		Pariah		ARD1C9K1187FB3F742	0.4107968133	
2	0.4207338096		Winifred Phillips		ARD1XMG1187FB41229	0.3278075487	
1	0.486244347	-77.27348	Carlton Livingston	18.11526	ARD2F1Z1187FB3D27E	0.3778699661	JM
1	0.452249986	-87.67525	Jimmy Hughes	34.80046	ARD2HR71187B99548F	0.3248940092	US
7	0.7930943701		Dropkick Murphys		ARD2NDU1187B99B615	0.5684918154	
1	0.7258434994		Lloyd Banks		ARD39VZ1187B9B9A57	0.6011873779	
9	0.4777247325		Jimmy Riley		ARD3ICK1187B9A56C9	0.2997052141	
9	0.7311842304		Sex Pistols		ARD3LXU1187B9ABFC5	0.5492043839	
1	0.432640532		This Or The Apocalypse		ARD44H211C8A422686	0.4898126196	
4	0.8180420444		Pink Floyd		ARD4C1I1187FB4B0C3	0.6389063767	
2	0.5401230262		Liquid Stranger		ARD4KNM1187FB3626A	0.3762009288	
1	0.5422998844	-92.82984	Little Willie John	33.53584	ARD4LQ61187FB470F1	0.350928271	US
1	0.3565001096		Roberto Perera		ARD4NPT1187FB36EE9	0.2901401877	
7	0.6930092036	0.17898	Orbital	51.27562	ARD5K161187B9AC784	0.4986688748	GB
6	0.5174805719	24.49511	Irwin Goodman	60.99655	ARD5SR21187B9B5F4A	0.4328043103	FI
1	0.4822823994		Sundial Aeon		ARD62OC1187FB54B75	0.3464734087	
2	0.4989916728	0.47791	Dave Valentin	51.73569	ARD6L7O1187B995ADA	0.3253046738	GB
2	0.5140128329		Special Duties		ARD6S3O1187FB3F1F0	0.3328377248	
2	0.4909892938		POLINA		ARD7DTC1187FB404DF	0.3405309903	
7	0.5817937658		Casual		ARD7TVE1187B99BFB1	0.4019975434	
9	0.3607292058	2.40955	Andre Verchuren	49.34463	ARD7U0O1187FB5531A	0.2671248674	FR
6	0.636423645	-79.38533	Blue Rodeo	43.64856	ARD842G1187B997376	0.4479354805	CA
2	0.2247878708		The Cosmosamatics		ARD88QA119B3403A02	0.2430532102	
7	0.6968168918		Bad Company		ARD8JVH1187FB4DA04	0.4821000189	
1	0.5247476086	-85.97874	Richie McDonald	35.83073	ARD94MR11C8A42B029	0.3302402859	US
1	0.4459262746	-100.07715	Larissa	31.1689	ARD9THI1187B98EAD0	0.2338194378	US
3	0.5951007523		Mr. Sancho		ARDAE2T1187FB50796	0.345015639	
3	0.419945022		Ray Kane		ARDAONS11F4C844929	0.2798423162	
2	0.5461168844		Leonardo Favio		ARDAXCG1187B9942B1	0.39840752	
2	0.4700124026		Janitor Joe		ARDBFT21187B98E524	0.3627829408	
1	0.5029650751		Cauda Pavonis		ARDBJ5T1187FB4D5BA	0.3293859952	
3	0.7177627023	-74.00712	Fountains Of Wayne	40.71455	ARDBSFT1187B9AC9C1	0.5322661863	US
1	0.0328241298		Anna Meliti		ARDBWEC1250940F214	0	
1	0.5558842865	-118.1924	Nu Flavor	33.76672	ARDC3571187B9988E1	0.3020324697	US
1	0.6480694653		Non Phixion		ARDCE3Q1187B99D0D7	0.4200010713	
4	0.8273572601		Enrique Iglesias		ARDCFNZ1187FB3DDB0	0.7529278904	
1	0.4908047553		Edelweiss		ARDCIH31187B98B241	0.3720511323	
2	0.5885807718	-87.46671	Syl Johnson	35.78032	ARDCKVJ1187FB54D1F	0.3884385225	US
2	0.7448443773	151.20695	Sneaky Sound System	-33.86963	ARDCQM61187B9951CE	0.4473860293	AU
2	0.4954459218		Jacob Young		ARDD1RC1187B9B52B4	0.2948612619	
1	0.5916803595		Maria Bamford		ARDD5NR1187B9B61F9	0.3729510426	
2	0.4283754167	-91.657	Sonny Simmons	31.84666	ARDD9UN1187B98D3A7	0.3178338792	US
2	0.4644812815		Pascal Sangla		ARDDHGI126E2B3AA76	0	
2	0.6519578769		Warren Barfield		ARDDTL91187B9974A7	0.4362205482	
3	0.6182847303	24.93258	Amoral	60.17116	ARDDWUI1187FB379F7	0.4142756816	FI
1	0.4612728801		Lloyd Spiegel		ARDDYFH11F4C83DD58	0.265094449	
1	0.4301720458	-83.22295	Billy Pilgrim	32.67828	ARDE52X1187FB438CD	0.3546190585	US
7	0.5343922941	-82.38859	Gonzalo Rubalcaba	23.1168	ARDE7I31187FB43352	0.3451743186	CU
4	0.8374501283		Chimaira		ARDEC2A1187B9A460E	0.4767608671	
1	0.2457306216		AUDIO.3		ARDEDYX124549A41AF	0.2180765893	
2	0.5737198553	-74.00712	Martin Denny	40.71455	ARDF6RM1187FB5A409	0.3773829173	US
4	0.7922555897		Wolfmother		ARDF8K01187FB37200	0.5669715662	
3	0.3745534357	-85.97874	Jake Hess	35.83073	ARDFZE61187FB45994	0.3275438134	US
2	0.5726219436	8.30437	Mothers Pride	47.04954	ARDG6IY1187B9AAE87	0.3543543924	CH
3	0.5445079888		Yolandita Monge		ARDG9I21187FB35FF3	0.3472178156	
5	0.6849948966	-0.12714	Public Image Ltd	51.50632	ARDG9Z71187B997023	0.4155170829	GB
1	0.4269478124		Asterisk*		ARDGALJ1187FB55592	0.2947268761	
4	0.75100762	-0.12714	Eurythmics	51.50632	ARDGB6U1187FB3AD07	0.5236990778	GB
2	0.3241286283		The Grease Band		ARDGBFI1269FCD6AA6	0.1911939935	
2	0.0345431863		Dale Russ / Finn MacGinty		ARDGFTD11F4C83C209	0	
3	0.5754126006		Long Beach Dub Allstars		ARDGPFY1187B9A371B	0.4173510558	
1	0.4912903945	-100.07715	Steve Wilson	31.1689	ARDHKHJ1187B9B62EA	0.441169843	US
3	0.4297278289		Al Denson		ARDHNC31187B9A1898	0.2804821873	
1	0.5139322637	-89.38669	Paris_ Texas	43.07295	ARDHWW41187B9A86B0	0.2909063254	US
2	0.6876874859		Foxy Brown		ARDI88R1187B98DAB2	0.4066860995	
3	0.7870983555		Led Zeppelin		ARDIBRT1187B9AF176	0.6344123849	
5	0.5069768442		Deodato		ARDIKTV11F43A69FA4	0.4141964814	
3	0.5735273126	2.29005	Marc Lavoine	48.69173	ARDINVM1187B98A6C1	0.3685067534	FR
1	0.6057624565	-81.54106	Diamond D	27.9758	ARDIP5S1187FB57056	0.385425325	US
1	0.4210598136		La Bergère		ARDITLE1187B9B5B4B	0	
1	0.4728345349		Birds of Prey		ARDJCM91187B9A097B	0.3573333714	
6	0.6073269823	-96.89774	Blind Willie Johnson	31.30627	ARDK0551187FB5AC48	0.4011447415	US
2	0.579439849	-89.77895	Bobby Bland	35.36302	ARDK5LC1187B9AB681	0.3909811235	US
5	0.6599449188	-1.20788	UK Subs	53.93063	ARDK6QW1187B9B8D85	0.4346969128	GB
4	0.5593175024		Flamin' Groovies		ARDK87R1187B98D51C	0.4370019187	
1	0.4541137186		Matteo Bonfanti e i maledetti		ARDKBQO1242077E25E	0	
1	0.472593982	-1.97406	Stan	52.88356	ARDKSWK1187B99092B	0.3537703477	GB
2	0.4520422473		Fläskkvartetten / Thåström		ARDL03L1187B997FBE	0.3241574928	
2	0.6974345858		Dntel		ARDL38Z1187B9B9FB5	0.4777989877	
4	0.5042237769	-93.92938	C.J. Chenier	29.89932	ARDL6T21187FB36FDD	0.3774329716	US
2	0.5977029042	-58.37354	Pedro Aznar	-34.60852	ARDM8331187B9B947E	0.4377359683	AR
1	0.5018011297	-100.07715	Très	31.1689	ARDMKKB1187B9A0EDA	0.2914502074	US
2	0.4757309776	-0.12714	Light Of The World	51.50632	ARDMPZU1187B99A472	0.3658415741	GB
1	0.4333691113		Mickey And The Students		ARDMWZS1257509D66D	0	
2	0.5775327467	-114.14328	Kieran	45.49441	ARDNBQU1187B9B6DC2	0.3274217053	US
3	0.46117348		Sin Plomo feat. Boris G.		ARDNMNC11F4C842FDE	0.294037483	
4	0.558904392	-90.07771	Lonnie Johnson	29.95369	ARDNQ0R1187B9BA1EF	0.4048271166	US
6	0.4597971288	-83.22295	Tim Wilson	32.67828	ARDNS031187B9924F0	0.3499126117	US
1	0.5440663154		Cândido		ARDNUIN1187B98CB45	0.3519321816	
3	0.5630486888		Chéco Feliciano And Joe King		ARDNW1B1187FB4ABBB	0.3482267297	
3	0.499939221		Ultraviolence		ARDOOH01187B991055	0.3744494305	
2	0.3653079711		Maria Forde		ARDOZIV11F4C83DD59	0.2572130894	
1	0.5782235236	-75.69189	Sue Foley	45.4215	ARDP3WW1187FB3D28C	0.4022031015	CA
1	0.021082656		Yuko Kanzaki		ARDPCCQ12802FDD564	0.1653422378	
1	0.6932584876	18.06243	Concretes	59.33217	ARDPFGP1187B98A58A	0.4841247134	SE
1	0.0431905312		Marimba Alma De Chiapas De Juan Palacios		ARDPPNV11F4C842433	0	
4	0.6013057515	-89.58828	Brand X	36.87652	ARDPTGD1187B9AD361	0.3636756771	US
2	0.3822806896	-97.14074	Gisele MacKenzie	49.89942	ARDPZFB1187B9A91C3	0.3180206468	CA
2	0.7785347081		Blue October		ARDQ62L1187FB56FF0	0.4907686688	
2	0.8878671286	-71.08868	Killswitch Engage	42.31256	ARDQ9AP1187B9BA3F6	0.5963503376	US
8	0.4157846077		Rodney O_ Joe Cooley		ARDQO721187FB3C6D9	0.3079020939	
5	0.5221971752		Montserrat Caballé/Royal Philharmonic Orchestra/Lamberto Gardelli		ARDR4AC1187FB371A1	0.3913705872	
1	0.5782111885		Room 5		ARDROT11187B9AD5AE	0.3715730901	
2	0.2074912473		Nikos Kalaintzis		ARDRQOR11F4C844DA4	0	
1	0.2308271431		Jim Smoak & The Louisiana Honeydrippers		ARDSBRF11F4C83C5DA	0	
4	0.705881777		Gang Starr		ARDSWIE1187FB39056	0.4911789537	
1	0.7389959065		Emery		ARDT9VH1187B999C0B	0.5633668961	
1	0.6106323381	-74.18893	Symphony in Peril	42.93896	ARDTECS1187FB538C0	0.3987294562	US
2	0.4354559573		DJ Phiene		ARDTPOC1241B9CE246	0.2793958758	
1	0.4402588222		Brenda Boykin		ARDUBUY12086C1464B	0.3933593376	
2	0.2287303098		Whitney Cummings		ARDUJZJ1252CCFA253	0.3083034619	
1	0.449231471		Wes King		ARDUOSV1187B9894D5	0.3481843211	
1	0.5039123733	-79.9316	Alphonse Mouzon	32.78115	ARDUWD61187FB58F58	0.3311935374	US
3	0.5633534904		Apache Indian		ARDV4XV1187FB5A3F4	0.3609609597	
1	0.5721443377		Cabin Crew		ARDVUFT1187B994637	0.3407501937	
10	0.8392976776		Bon Jovi		ARDVZTE1187FB5A0A1	0.7188914557	
4	0.6855028321	-96.92803	Shawn Colvin	42.78668	ARDW5AW1187FB55708	0.4467329676	US
3	0.4340263679		Bill & Gloria Gaither		ARDW74M1187B98DA34	0.2345197604	
2	0.3224760823		Triana Pura		ARDW9RF1187B99002C	0.2547464399	
4	0.5279193158		Mazz		ARDWS2V1187B99AED0	0.3586816928	
2	0.3181414525		Twinkle Twinkle Little Rock Star		ARDXGVT124207832C0	0.4207031675	
4	0.45660506	-74.00712	Michael Whalen	40.71455	ARDXWVZ1187B9B52F1	0.3607449844	US
9	0.6038391697	-84.59431	Skeeter Davis	38.68193	ARDY3451187B9A0226	0.3957912738	US
1	0.3384487449	37.90395	Samba Mapangala and Orchestra Virunga	-0.02435	ARDYMTV122ECCBC383	0	KE
6	0.4617414933		Moraes Moreira		ARDZJ6H1187FB387F2	0.334252474	
3	0.7336378248	-122.2705	John Fogerty	37.8695	ARDZQ5U1187B9ADEAE	0.5265490347	US
1	0.444437249		Session Americana		ARDZRMF122988F7633	0	
1	0.4466033285		Ramy Ayach		ARE04031187B9AB97F	0.322070547	
1	0.439680096		Birdapres		ARE04K31187B98C74F	0.2556663339	
8	0.4962240848		Der Plan		ARE08BN1187B98FCA3	0.3472497167	
1	0.596961478		Leningrad Cowboys		ARE0OI31187FB3DCA2	0.3922726184	
8	0.75504135	-73.80817	Jesse Malin and The St. Marks Social	40.79263	ARE0OLY1187B9AD19F	0.4585920249	US
1	0.5281074677	-83.7336	Midwest Product	42.32807	ARE0X5X1187B993A86	0.348332909	US
4	0.5391115605	-0.12714	Alternative TV	51.50632	ARE13NK1187FB4CF92	0.3491396018	GB
5	0.6251867975	-0.12714	Rui Da Silva	51.50632	ARE17W51187FB5381B	0.3888003129	GB
2	0.4531200835		The Hollywood Brats		ARE1DU51187B99BB83	0.3684550907	
3	0.6212135105	-0.12714	Prozak	51.50632	ARE1N571187B98A47D	0.3742599401	GB
3	0.546727554	0.64255	Sunscreem	51.77045	ARE26EG1187B990AEF	0.3861804161	GB
2	0.454709911		Little Joe		ARE2BVT1187B9AC9A2	0.2928015391	
5	0.5190000724	-89.53176	Sleepy John Estes	35.74595	ARE2QID1187B98FA19	0.3530357401	US
4	0.6293998572		Alexis HK		ARE2XN81187B98BB83	0.3452692349	
1	0.5140763833		Sick On The Bus		ARE33S11187B9A0904	0.3675301599	
5	0.5948666455	-100.07715	Blind Lemon Jefferson	31.1689	ARE36MM1187B991E50	0.3828469015	US
1	0.7772349625		Leann Rimes & Brian McFadden		ARE3LP51187B9ACD29	0.4799934613	
2	0.4827332281		Flink		ARE54I01187FB3AE3D	0.3569509564	
1	0.5586612322	-89.50409	Viktor Krauss	39.73926	ARE5OK11187FB450F1	0.300483818	US
1	0.4154876944		Adalberto Santiago		ARE6ZTY1187FB5007F	0.3116794809	
1	0.4908903994		Los Brujos		ARE73DO1187B9B9DDE	0.3086250233	
1	0.7226104115	17.55142	Play	62.19845	ARE7AY71187FB53D26	0.3823445779	SE
1	0.5473919897		Kommunity FK		ARE7FPO1187B9AF7CF	0.3519607394	
1	0.5095120162	-74.00712	T-la Rock	40.71455	ARE815V1187B998A43	0.2911835207	US
1	0.4427500789		Pam Thum		ARE8AJ31187B99A8DF	0.3177528131	
10	0.8339679721		Red Hot Chili Peppers		ARE8GLF1187FB52532	0.5762019663	
2	0.5023582837		The Katies		ARE8HA81187B99A95F	0.2623716255	
1	0.6022640474	-118.24532	Shifty	34.05349	ARE8LV21187B9B9A6B	0.4405775303	US
2	0.3794844585		Wendo Kolosoy		ARE8MZ81187B9AB2A3	0.2971856866	
1	0.5063363781		BeauSoleil		ARE8RCR1187B996BF2	0.3384545759	
1	0.5682104144	-97.74298	Guy Forsyth	30.2676	ARE8V001187B994A56	0.3323524639	US
1	0.6419901355		Antimatter		ARE9J081187FB4E58B	0.4571356688	
2	0.5840075531	-82.14039	Jerry Reed	29.18752	ARE9SYU1187B9B9838	0.4090277446	US
1	0.721990699		Mint Condition		ARE9Y761187B98AEB6	0.4087071104	
4	0.6291860171		Gaither Vocal Band		AREAEX91187B98DC01	0.3614837328	
5	0.5520538033		Bad Azz		AREB22L1187B9A4BCE	0.3413762676	
2	0.4415867332	-97.52033	Tommy Overstreet	35.472	AREB9421187FB458EF	0.2795154798	US
2	0.7936050804		Mike Jones (Featuring CJ_ Mello & Lil' Bran)		AREBBGV1187FB523D2	0.4263179564	
2	0.2946779221		Jorge Alfano		AREBCAO1187B994183	0.2643513726	
1	0.2675763211		Staatskapelle Dresden/Herbert Blomstedt		AREBSCJ1241B9C7BDF	0	
5	0.5961849267		Beherit		AREBWEH1187B99EA9A	0.4274792415	
1	0.6005465647		Wolfchant		AREC9D21187FB3A3D5	0.3795742475	
1	0.0196308881		Sven Scholander		ARECCJL1269FCCE7FD	0	
4	0.3747631033		1. Futurologischer Congress		ARECPYG11C8A42B5BF	0.2569779937	
2	0.7208086975		Tantric		ARED2DG1187FB3CB4D	0.4671335192	
3	0.4211873262		Eddie Calvert		AREDBBQ1187B98AFF5	0.3105446721	
1	0.4366048444		Alex Fong		AREDCT51187B9A6DA6	0.3380682447	
2	0.4900094278		Soul Mekanik		AREDL271187FB40F44	0.399537136	
2	0.4411076802		Eric Champion		AREDTTS1187FB5357E	0.3340024975	
2	0.5565494657		Gaetano Donizetti		AREDW1C1187B9ACAC2	0.3621539914	
2	0.487124953		Cannon's Jug Stompers		AREE69X1187FB438D6	0.3388001761	
2	0.596210958		Evolution		AREEJJK1187FB56DC7	0.4228460327	
1	0.4415934415	5.32986	Gil Semedo	52.1082	AREEMIN11F4C848971	0.3828699559	NL
5	0.5578751684	-74.00712	Plasmatics	40.71455	AREENKN1187B98F35D	0.3593247265	US
1	0.2628964122		Art Blakey's Jazz Messengers		AREEUJE1241B9C773F	0.3075702944	
1	0.6007040008		Adam Richman		AREF29Y1187B9AAFA3	0.3858513044	
1	0.5500324435		Digital Mystikz		AREFFEC1187B98E12F	0.4177453261	
1	0.1926638533		Greek Gypsy Musicians		AREFUMW11F4C844D2B	0.2436678563	
5	0.7242849266		Mötley Crüe		AREGV3K1187B9AF614	0.5013606133	
1	0.477528763		Walter Ego		AREHCPX1187FB3C859	0.3048805757	
5	0.7498763672		The Cardigans		AREHK7O1187B9ADDD7	0.5283022623	
4	0.6251576541		Java		AREHMUC1187B98B91B	0.3597572439	
9	0.5772760891		R. Carlos Nakai		AREJ5K11187B993F5F	0.3769399844	
1	0.5608822787		Taint		AREJO121187B995676	0.3450634667	
6	0.5574602197	1.71819	Raphael	46.71067	AREJXK41187B9A4ACC	0.3861516314	FR
3	0.7394548739	13.1876	The Radio Dept	55.70622	AREKO1L1187B997EFE	0.5133391958	SE
2	0.5179684457	-90.10126	Rocker-T	44.7272	AREKZKE11F50C4A7D8	0.3504544902	US
6	0.4803052763	-100.07715	Charles Williams	31.1689	ARELA4P1187B991507	0.2877314678	US
3	0.58097151		Bally Sagoo		ARELFAE1187FB40D0A	0.3487359298	
1	0.432294472		Doc & Merle Watson		ARELFMN1187FB3D68B	0.3614771937	
2	0.4987584081	-78.47753	Bottom Of The Hudson	38.03213	ARELMNO1187FB52929	0.3584235862	US
3	0.5777733373	8.22395	Serpentine	46.8132	ARELVCU1187B98F3E5	0.2984483114	CH
1	0.5019211637	-0.12714	DJ Vix	51.50632	AREMHJX1187FB41DAB	0.3442537504	GB
4	0.6317025616		Lara Fabian		AREMOC71187B996C2F	0.4582107415	
2	0.5129564207		Márcio Faraco		AREMPZG1187B99D246	0.3355479133	
4	0.8063641248		David Banner		AREMPZY1187B9B8FF3	0.5124556426	
2	0.6745194566		Roger Creager		AREN1A11187FB527EF	0.4415590825	
1	0.4649290101		Sandra Mihanovich		AREN7YO1187B9A475C	0.358844043	
1	0.5072582038	-74.00712	Elvira	40.71455	AREN9121187B99D57A	0.2459731549	US
3	0.370429862		Mack and Jamie		ARENLSD1241B9C71B9	0.2662697572	
1	0.4346471005		Cool For August		ARENU9O1187B993B5E	0.3331960885	
1	0.3807248481	-75.16237	Ram Squad	39.95227	ARENXFQ1187B996F17	0.3227331778	US
5	0.5672788712	-122.42005	Hot Tuna	37.77916	AREOGMA1187B9908EF	0.4051783589	US
4	0.5580077519	174.76714	Rhian Sheehan	-41.28054	AREOREU1187B99AACD	0.4147806591	NZ
3	0.5840378649		Grayson Capps		AREP0H61187FB443CF	0.3564066177	
1	0.5749843939		Jackson United		AREP8KM1187B9A3A7B	0.3170164946	
9	0.7310657557		Sister Hazel		AREPD8D1187FB3F5BC	0.5098787079	
4	0.402800199		DJ Rashad		AREPOUG11F4C83D36C	0.3668472076	
2	0.6310812836	23.73641	Spitfire	37.97615	AREQ9AY1187FB40E19	0.3728941736	GR
2	0.5379688186		Solitaire		AREQFCA1187B991F36	0.3839699657	
1	0.4730388758		Dr Bombay		ARERYUD1187B9ACE8B	0.3511730127	
1	0.4679550658		Rikk Agnew		ARESVFD1187FB522E6	0.3245977145	
1	0.0495995757		Fixx_ The		ARET4E31187B99E0A7	0	
3	0.510794577		LORE		ARETCTY1187FB4C033	0.3941275766	
2	0.5838280782		El Tiempo		ARETSEJ1241B9C91DC	0	
2	0.5586019196	-91.52382	Virtuoso	30.9742	AREU6JB1187B9911D4	0.4006243087	US
1	0.4800889046	-1.81531	Peter Spence	52.50524	AREUIRT11F4C8408E6	0.2587457854	GB
2	0.675203997	13.22305	Fabri Fibra	43.71371	AREUMQS1187FB3AC8F	0.4793089508	IT
1	0.588382122	-73.83168	Paul Stanley	40.7038	AREUUVW1187B99A697	0.3809795498	US
5	0.5086362291		Krystof		AREUYDJ1187B9BA040	0.3721191186	
3	0.6285601559	-96.7954	Doyle Bramhall	32.77815	AREV0ZO1187B997221	0.2929681705	US
6	0.7722721609		Mobb Deep		AREV2491187B9B017E	0.5001193351	
1	0.2883507731		Tom Collier		AREVNGE11F50C49B9A	0	
1	0.5163231995	-8.47277	Peter Gallagher	51.89834	AREVNQH1187B98FDDB	0.3483716473	IE
1	0.5835807954		Paul Thorn		AREVNVA1187B989EE0	0.3234520044	
3	0.5479477086		Randy Stonehill		AREVQ7D1187FB4371B	0.3258240193	
1	0.6028680667	-41.9952	Bitter End	-13.442	AREVWGE1187B9B890A	0.4490024355	BR
1	0.3155796704	-74.00712	Giuseppi Logan	40.71455	AREW0021187B9AF8F9	0	US
3	0.5990199588		The Irish Tenors		AREW1KO1187B98E42E	0.3748626164	
2	0.596642396	-118.24532	Onesidezero	34.05349	AREW7CO1187B9A1B0D	0.3381040097	US
1	0.4730832122		Tomash Gee		AREWHWV1187FB391A8	0.3521203355	
12	0.323008991	-89.87374	The Jackson Southernaires	32.58507	AREWQSE1187B9AEC6C	0.3114376403	US
2	0.516489517		Dictafone		AREWYHV1241B9C696D	0.1329460112	
1	0.4445415838	-117.84881	We Five	34.04597	AREXM411187FB560C4	0.3769583562	US
5	0.5570261644	-77.029	Scott Krippayne	38.8991	AREXX3T1187B989950	0.320306497	US
2	0.5303909159		The Gufs		AREY1HI1187B98B395	0.3145000371	
